old,speaker,english,speaker,english,speaker
"よう覚者さん！
あんたのこと、マヴェイル兄貴からよーく聞いてるぜ
あの《<STG 439>》に入ったんだろ？",Conan,,Conan,,Conan
"ずいぶん凶暴な魔物も多かったって聞いたけど――
そこんとこ、どうなんだ？
探索する分には、一般人でも入れるくらいか？",Conan,,Conan,,Conan
"いやぁ、実はさ――兄貴と話してたんだけど
あんたらのおかげでこの村も、今までの閉鎖的な
体質から変わろうとしてるだろ",Conan,,Conan,,Conan
"だから、これからは遺跡と共存していくべき
なんじゃないかと思ってな
つまり――遺跡はこの村の名物になるってことさ！
な、これって良い考えじゃないか？",Conan,,Conan,,Conan
"で、足掛かりとして、店でも遺跡の品を扱いたいんだ
それで悪いんだけど、《<ITEM 15979>》を
いくらか仕入れてきてくれないか？
ちゃんと礼はするから、頼むよ！",Conan,,Conan,,Conan
"これからは遺跡と共存していくべきなんだ！
だから店でも遺跡の品を扱いたくてさ
覚者さんに仕入れを頼みたいんだよ",Conan,,Conan,,Conan
"ひとまず、《<ITEM 15979>》を
いくつか頼むよ
グリンデュアを訪れた旅人に大売れするはずさ
土産物と言えばやっぱり、かさばらない物だもんな！",Conan,,Conan,,Conan
"おお、これが！
――うーん、なんか小汚いな
川の水でよく洗えば――と、まあいいや",Conan,,Conan,,Conan
"協力してくれてありがとうな！
で――次の計画なんだけど
やっぱり、名物となるからには
遺跡にいろんな旅人が来る訳だろ？",Conan,,Conan,,Conan
"となると、やっぱり安全じゃないとな！
――もう言いたいことは分かるよな？
覚者さん、あんたの得意分野だぜ！",Conan,,Conan,,Conan
"《<STG 863>》の危険な魔物を
片付けてきてほしいんだ
やってくれるだろ？
これが最後の仕事だ――頼むよ",Conan,,Conan,,Conan
"覚者さん、遺跡を名物にするからには
中は安全じゃないといけないんだ
そこで、覚者さんに協力して欲しいのさ",Conan,,Conan,,Conan
"《<STG 863>》の危ない魔物を
片付けて来てほしいんだ――
あんたの得意分野だろ？　頼むぜ",Conan,,Conan,,Conan
"うーん――
遺跡の中の案内人はスローニャがいいだろうなぁ
飯処はメーヴとシェナで――
くくく、忙しくなりそうだ！",Conan,,Conan,,Conan
"おお、覚者さん――やってきてくれたんだな
ありがとう、助かるぜ！
あんたも遺跡が一般開放されるようになったら
ぜひ武器をしまって遊びに来てくれよな！",Conan,,Conan,,Conan
"さっき、話を聞いていたナーヴと
ボーデシアに、こっ酷く説教されたが――
俺は諦めない！
いつか、絶対に実現させてみせるぜ！",Conan,,Conan,,Conan
