old,speaker,english,speaker,english,speaker
"ここに至り、悪しき竜を倒せば終わるという
単純な話ではなくなってきたようだな",Joseph,,Joseph,,Joseph
黒い竜、悪しき竜、黒騎士――,Joseph,,Joseph,,Joseph
"我々は傍観者ではいられない
隠し事の気配を感じた時は
多少強気で聞きだしてくれ",Joseph,,Joseph,,Joseph
事情は向こうも理解してくれるだろう,Joseph,,Joseph,,Joseph
"何事かを為す者は敵を作りやすい
古今東西、昔も今も、それは変わらんからな",Joseph,,Joseph,,Joseph
王子のところに急ぐのだ,The White Dragon,,The White Dragon,,The White Dragon
"悪しき竜は竜の力を持つ魔物――
道理など期待してはいけない",The White Dragon,,The White Dragon,,The White Dragon
"もう、ネド王子に任せてみたらどうだろう
別に、悪しき竜についたわけじゃ
ないんだし――",Klaus,,Klaus,,Klaus
――というか、ないんだよね？,Klaus,,Klaus,,Klaus
"うーむ、状況は変わらず
――北の頭目からの連絡待ちだ",Meirova,,Meirova,,Meirova
"静かだと思わない？
これが、嵐の前の静けさってやつかなあ",Gillian,,Gillian,,Gillian
"強行突破でいいじゃねえか
楽することより、急ぐことを考えようぜ",Gurdolin,,Gurdolin,,Gurdolin
"こうしている間にも王子はどんどん
先へ行っちゃうんだよね",Lise,,Lise,,Lise
"みんな王子のことばかり話してますけど
火垂れ山に行ったら、悪しき竜が
いるってことですよね？",Elliot,,Elliot,,Elliot
なんなら、決戦ってことですよね？,Elliot,,Elliot,,Elliot
"ああ、待たせたね
今しがた、北の頭目から使いが来たところさ",Bertha,,Bertha,,Bertha
"王子の足取りは――案の定さ
本来の火垂れ山の麓を縫って進む
東の道じゃあなくて、反対の、西へ向かったようだ",Bertha,,Bertha,,Bertha
"王子を追跡していた頭目の娘、アーシェの手帳
から、算段したところ――",Bertha,,Bertha,,Bertha
"なんと王子は王家の墓を目指していることが
わかったんだ",Bertha,,Bertha,,Bertha
"まさか王家の墓に火垂れ山へ通じる道が
隠されていたなんてね
墓場での神事が、こと密やかに
執り行われていたのも道理だね",Bertha,,Bertha,,Bertha
"さあ、王家の墓に行ってみな
探せば、火垂れ山への秘密の道が
見つかるはずだ",Bertha,,Bertha,,Bertha
"もちろん、中に入るには王家の秘蹟が
必要だろうが、王子が先に通ったのなら
道は開けているだろうよ",Bertha,,Bertha,,Bertha
"さあ、そうと分かればぐずぐずしてられないよ
一刻も早くネド王子を無事に連れ帰っておくれ",Bertha,,Bertha,,Bertha
ベルタから話は聞いた？,Gillian,,Gillian,,Gillian
"とりあえず、王家の墓へ行く
向こうで会おう",Gillian,,Gillian,,Gillian
"火垂れ山への道――
入り口を探すんだ",Gillian,,Gillian,,Gillian
わしも行くぞ,Meirova,,Meirova,,Meirova
"王家の墓となれば、その末裔を守るために
英霊たちが我々を導いてくださるだろうよ",Meirova,,Meirova,,Meirova
"王家の墓だとよ
さあ、行こうぜ",Gurdolin,,Gurdolin,,Gurdolin
王家の墓――,Lise,,Lise,,Lise
"王子のご先祖たちが眠っているんだよね
ネド王子、どんな気持ちでいるのかな",Lise,,Lise,,Lise
"ネド王子には迷いがないんでしょうね
だから、俺たちの心配を知ってるのに
どんどん進むことができる",Elliot,,Elliot,,Elliot
