old,speaker,english,speaker,english,speaker
貴方の力を見込んで、頼みがあるのです,Actaeon,,Actaeon,,Actaeon
"メルゴダ王宮に残る資料を
回収してきて頂きたいのです",Actaeon,,Actaeon,,Actaeon
"資料の残されている区画には
今も王宮を守る番人がいます",Actaeon,,Actaeon,,Actaeon
"私たちの力では、その者たちを
退ける事ができません
どうか、よろしくお願いいたします",Actaeon,,Actaeon,,Actaeon
貴方の力を見込んで、頼みがあるのです,Actaeon,,Actaeon,,Actaeon
"メルゴダ王宮に残る資料を
回収してきて頂きたいのです",Actaeon,,Actaeon,,Actaeon
"資料の残されている区画には
今も王宮を守る手練の番人がいます",Actaeon,,Actaeon,,Actaeon
"私たちの力では、その者たちを
退ける事ができません
どうか、よろしくお願いいたします",Actaeon,,Actaeon,,Actaeon
貴方の力を見込んで、頼みがあるのです,Actaeon,,Actaeon,,Actaeon
"メルゴダ王宮に残る資料を
回収してきて頂きたいのです",Actaeon,,Actaeon,,Actaeon
"資料の残されている区画には
今も王宮を守る恐ろしい番人がいます",Actaeon,,Actaeon,,Actaeon
"番人は王の無きあとも
ずっと王宮を守り続けているのです",Actaeon,,Actaeon,,Actaeon
"私たちの力では、その者たちを
退ける事ができません
どうか、よろしくお願いいたします",Actaeon,,Actaeon,,Actaeon
あぁ、感謝いたします,Actaeon,,Actaeon,,Actaeon
"少しでもこのメルゴダに満ちる
錬金が生み出した歪みを正したい――",Actaeon,,Actaeon,,Actaeon
けして錬金術は、悪しきものではないのです,Actaeon,,Actaeon,,Actaeon
あぁ、感謝いたします,Actaeon,,Actaeon,,Actaeon
"少しでもこのメルゴダに満ちる
錬金が生み出した歪みを正したい――",Actaeon,,Actaeon,,Actaeon
"ここに集う錬金術師、みなの願いです
けして錬金術は、悪しきものではないのです",Actaeon,,Actaeon,,Actaeon
あぁ、感謝いたします,Actaeon,,Actaeon,,Actaeon
"少しでもこのメルゴダに満ちる
錬金が生み出した歪みを正したい――",Actaeon,,Actaeon,,Actaeon
"錬金術師の作り出した歪みは
錬金術師が修復する――",Actaeon,,Actaeon,,Actaeon
それが残された私たちの覚悟です,Actaeon,,Actaeon,,Actaeon
どうか無理はなさらぬよう――,Actaeon,,Actaeon,,Actaeon
