old,speaker,english,speaker,english,speaker
"いてて――
ああ、すみません",Yumit,,Yumit,,Yumit
"戦闘で負傷した足が時折痛むんです
ここまでしても、結局王都は守りきれず――
なんとも格好がつきません",Yumit,,Yumit,,Yumit
"そういえば――ここまで逃げてくる途中
北にある《霧の森》を抜けてきたんですがね
それはもう悪夢のようでした",Yumit,,Yumit,,Yumit
"痛む足を引きずりながら
群がるアンデッドやゴーストから
ただただ逃げ続け――
王宮近衛隊の隊士としては屈辱ですよ",Yumit,,Yumit,,Yumit
"興味があるなら行ってみてはどうですか
――どうせ私にはもう、やつらに
一矢報いることはできなさそうですしね",Yumit,,Yumit,,Yumit
"本当は、こんなこまごまとした仕事は
私には向いていないんですがね
でも仕方ありません
この足では、他にできる事もありませんから",Yumit,,Yumit,,Yumit
"ここから北にある《霧の森》――
私には、ただただ悪夢でしかありませんが
興味があるなら行ってみてはどうですか",Yumit,,Yumit,,Yumit
"――えっ、本当に《霧の森》に
行ってきたんですか？
しかも魔物まで討伐してきた、と――",Yumit,,Yumit,,Yumit
"ははっ、私にとっては悪夢の森でも
あなたにとっては、ただの森でしかないんですね
――ええ、わかっていましたとも",Yumit,,Yumit,,Yumit
"私も、いい加減吹っ切らないといけませんね
そう思ってはいるんですが
なかなか踏ん切りがつかなくて――",Yumit,,Yumit,,Yumit
"でも、あなたのおかげで
少しは前向きに考えられそうです
――ありがとうございました",Yumit,,Yumit,,Yumit
