old,speaker,english,speaker,english,speaker
"<AREA 15>フィールドの《<ITEM 15946>》を採取できる採取ポイントの数が増えました
＜曇天＞の間にたくさん採取し、納品しましょう",The White Dragon,,The White Dragon,,The White Dragon
"＜曇天＞が終了したため、<AREA 15>フィールドの
《<ITEM 15946>》の採取ポイント数が通常に戻りました
納品し、クエストを終了しましょう",The White Dragon,,The White Dragon,,The White Dragon
"ああ、覚者さん！　いつも世話になってるね
やれ遺跡に行け、やれ水路に行けと忙しく働かせて――
今日は、あんたにお礼がてら
良い話を聞かせてやろうと思ってね",Razanailt,,Razanailt,,Razanailt
"《<ITEM 15946>》は知っているかい？
この平原でのみ採れる貴重な鉱石なんだけど――
もっとたくさん掘れるように手配しておいてあげたよ",Razanailt,,Razanailt,,Razanailt
"ただ、悪いんだけど――枯渇させる訳にはいかないから
採掘にあたって、縛りを設けさせてもらった
それでもひとたび掘れば、両手に持ちきれないほど
採掘できるはずだよ",Razanailt,,Razanailt,,Razanailt
"興味は――あるようだね
詳しい話が聞きたいなら、天気が＜曇天＞の間に
採掘に行くお仲間を全員
一度、この拠点内に集めてもらえる？",Razanailt,,Razanailt,,Razanailt
"《<ITEM 15946>》の採集に行く前に、
注意点をよく聞いておくんだよ！",Razanailt,,Razanailt,,Razanailt
"その前に――＜曇天＞の間に一度、
採集に行くお仲間を全員
この拠点内に集めてもらえる？",Razanailt,,Razanailt,,Razanailt
"全員集まったようだね！　いい？
《<ITEM 15946>》は＜曇天＞の間だけ
より多くの地点から採れるようになっているんだ
縛り、っていうのはこのことさ",Razanailt,,Razanailt,,Razanailt
"それが終わったら、元に戻ってしまうのさ
だからたくさん採掘したけりゃ、
＜曇天＞の間に済ませておくことだね",Razanailt,,Razanailt,,Razanailt
"あぁ――そうそう、たくさん採ったら
＜５＞個ほど分けてもらえるかい？
あの鉱石を採りに行くのはなかなか危険でね――
分けてくれたら少しだけど、お礼をするよ",Razanailt,,Razanailt,,Razanailt
"＜曇天＞の間は《<ITEM 15946>》が
いつもより多くの地点から採集できるよ
採る時には、大地に感謝するのを忘れないで
そうすれば、きっとまた豊富な恵みが与えられるはず",Razanailt,,Razanailt,,Razanailt
"もしたくさん採れたら、＜５＞つほど
分けておくれよ
ちゃんとその分、お礼はするからね",Razanailt,,Razanailt,,Razanailt
"あら、分けてくれてありがとう
――今まで教えてあげられなくて、悪かったね
このファーラナ平原でしか採れないものだから、
際限なく採られるとすぐに枯渇しちまうからさ",Razanailt,,Razanailt,,Razanailt
