old,speaker,english,speaker,english,speaker
"そうだ、手が空いてたら
一つ頼めないか？
石を探してきてほしいんだが――",Balsh,,Balsh,,Balsh
"このウルテカ山岳地方の岩場で取れる
＜凝灰石＞って石材だ
ゼフの奴に手配を頼んだら
再来週まで手が回らないなんて言いやがる",Balsh,,Balsh,,Balsh
"そこまで大がかりに集めなくても
少しあれば十分なんだ
＜凝灰石＞を＜3＞個、それだけでいい",Balsh,,Balsh,,Balsh
"＜凝灰石＞を＜３＞個頼むぜ
ウルテカ山岳の岩場で取れる石材だ
アジトと反対側にある山間のあたりで
よく手に入ったんだが、最近は魔物がな――",Balsh,,Balsh,,Balsh
"おお、もう集めてきてくれたのか！
さすが覚者をやってるだけあって
腕っぷしと行動力は並外れたものがあるな",Balsh,,Balsh,,Balsh
"その腕っぷしを見込んで、もう一つ――
洞窟にいるデカい魔物を
倒してきてくれないか？",Balsh,,Balsh,,Balsh
"デカくて頑丈なヤツだ――俺たちだけで
息の根を止めるには人数が要る
そうだな、安全を考えると４人は欲しい",Balsh,,Balsh,,Balsh
"邪魔な存在だが、今はヤツにそこまでの
人数を割いている状況じゃないってわけで
手を焼いてるんだ
頼めるか？",Balsh,,Balsh,,Balsh
"デカくて大暴れする岩の塊みたいな魔物だ
俺一人じゃあ、しばらく動きを止めるのが
関の山だが――お前になら
頼めるんじゃないかと思ってな",Balsh,,Balsh,,Balsh
"頼んだ通り、あのデカブツの始末も
付けてきてくれたのか",Balsh,,Balsh,,Balsh
"それじゃあ、"依頼の礼"を
渡さないとな",Balsh,,Balsh,,Balsh
"――なんだ？　盗賊といっても
そこらの落ちぶれた野盗じゃない
俺らみたいな集まりでは、個人の信頼やら
義理ってのは大切なんだ",Balsh,,Balsh,,Balsh
"いいから受け取ってくれ
今回の件、俺はお前に感謝してるってことだ",Balsh,,Balsh,,Balsh
