old,speaker,english,speaker,english,speaker
"やぁ、あんた！
いい所に来てくれたな
ちょっとばかしオレの話を聞いてくれよ",Chester,,Chester,,Chester
"ホラ、家の裏に井戸があるだろ？
最近魔物が入り込んだみたいでさ
色々うるさいんだよね",Chester,,Chester,,Chester
"その気になったらオレも楽勝だよ？
だけど、どうにも気が進まないんだよなぁ
どうせ登れるサイズの魔物じゃないし",Chester,,Chester,,Chester
"っていうワケでさ、退治しといてくんない？
よろしく頼んだ！",Chester,,Chester,,Chester
"やぁ、あんた！
いい所に来てくれたな
ちょっとばかしオレの話を聞いてくれよ",Chester,,Chester,,Chester
"ホラ、家の裏に井戸があるだろ？
最近魔物が入り込んだみたいでさ
色々うるさいんだよね",Chester,,Chester,,Chester
"その気になったらオレも楽勝だよ？
だけど、どうにも気が進まないんだよなぁ
どうせ登れるサイズの魔物じゃないし",Chester,,Chester,,Chester
"しかも、だんだん騒音がでかくなって
るんだよなぁ
安眠妨害されちゃあ登りに集中できないぜ",Chester,,Chester,,Chester
"っていうワケでさ、退治しといてくんない？
よろしく頼んだ！",Chester,,Chester,,Chester
"やぁ、あんた！
いい所に来てくれたな
ちょっとばかしオレの話を聞いてくれよ",Chester,,Chester,,Chester
"ホラ、家の裏に井戸があるだろ？
最近魔物が入り込んだみたいでさ
色々うるさいんだよね",Chester,,Chester,,Chester
"その気になったらオレも楽勝だよ？
だけど、どうにも気が進まないんだよなぁ
どうせ登れるサイズの魔物じゃないし",Chester,,Chester,,Chester
"それによ
最近なんだか変な笑い声なんかも聞こえてくるわ
気味わりぃんだよ",Chester,,Chester,,Chester
"っていうワケでさ、退治しといてくんない？
よろしく頼んだ！",Chester,,Chester,,Chester
"おつかれー！！
どうにも気になって
寝付けなかったんだよなぁ",Chester,,Chester,,Chester
"高い所の敵なら幾らでも相手するんだけど
ジメジメした穴の中は行きたくないしな",Chester,,Chester,,Chester
"上から見てたけど
やっぱ登れる敵じゃなかったな
とにかくありがとな！",Chester,,Chester,,Chester
"おつかれー！！
いやぁ、静かになったよおかげで
これで安眠安眠！",Chester,,Chester,,Chester
"高い所の敵なら幾らでも相手するんだけど
ジメジメした穴の中は行きたくないしな",Chester,,Chester,,Chester
"上から見てたけど
やっぱ登れる敵じゃなかったな
とにかくありがとな！",Chester,,Chester,,Chester
"おつかれー！！
いやぁ、静かになったよおかげで
笑い声が気味わるくって
夜とか洩らしそうだったんだよな、実は！",Chester,,Chester,,Chester
"高い所の敵なら幾らでも相手するんだけど
ジメジメした穴の中は行きたくないしな",Chester,,Chester,,Chester
"上から見てたけど
やっぱ登れる敵じゃなかったな
でも、思ったよりすごいのだったな！
ははは、とにかくありがとな！",Chester,,Chester,,Chester
"ところで、あの件はどうだ？
井戸はそろそろ落ち着きそうか？",Chester,,Chester,,Chester
