old,speaker,english,speaker,english,speaker
"青い空、白い波、眩しい太陽
そして小麦色の肌に映える輝く水着！
今年も海開きの季節到来だな",Ray,,Ray,,Ray
"おっと、その前に
まさかビーチに暑苦しい甲冑を着ていくなんて
無粋なことをするつもりじゃないだろうな？",Ray,,Ray,,Ray
"まずは水着に着替えて海開きの準備だ
君のお気に入りの一枚を身に着けたら
僕に見せてくれよな",Ray,,Ray,,Ray
"まずは水着に着替えて海開きの準備だ
君のお気に入りの一枚を身に着けたら
僕にお披露目しに来てくれよ",Ray,,Ray,,Ray
"うん、なかなか良い水着じゃない
これで準備はバッチリ
さっそくビーチにくりだそうぜ！",Ray,,Ray,,Ray
"え、海はどこだって？
はっはっは、そう慌てない
君が望めば海はいつだって目の前にある",Ray,,Ray,,Ray
"っていう冗談はおいといて
特別なプライベートビーチへの扉を
僕たちの後ろに開けておいた",Ray,,Ray,,Ray
"一足先に行っててくれないかな
僕らも後から向かうからさ",Ray,,Ray,,Ray
"僕らの後ろに、ビーチへの入口を開けておいた
そこから先にビーチに行っててくれ
僕たちも後から向かうからさ",Ray,,Ray,,Ray
"今だけ特別に、全ての覚者のために開かれた
超プライベートビーチ！",Ray,,Ray,,Ray
"さ、僕たちとローテスリゾートビーチで
一緒に記念撮影といこうじゃない
きっと素敵な思い出になるぜ",Ray,,Ray,,Ray
"おっと、もちろん水着じゃないとダメだぞ
なんてったってここはビーチ！
水着こそがここでの正装！",Ray,,Ray,,Ray
"まだしばらくビーチは開かれてる
他の覚者と遊ぶも良し、ゆっくりするも良し
皆でサマーバケーションを堪能しよう！",Ray,,Ray,,Ray
"今年もアツい季節がやってきたわね
水着に着替えてビーチに繰り出しましょ",Samantha,,Samantha,,Samantha
"せっかくのビーチで記念撮影なんだから
無粋な甲冑姿じゃだめよ
私たちみたいに水着を着てね",Samantha,,Samantha,,Samantha
"キャメロンちゃんのところで水着をゲットするか
あとはそうねぇ、たとえばストロングバンデット
それにコケティッシュバックス、
あ！フィッシャーマンズパンツなんかもいいわね",Samantha,,Samantha,,Samantha
