old,speaker,english,speaker,english,speaker
"おお、無事でしたか！
それは何より――
元気な顔で帰ってくるのが待ち遠しいですな",Boris,,Boris,,Boris
"妻のことは――もう良いのです
この戦争で家族を亡くした者は
私だけではない――",Boris,,Boris,,Boris
"今はせめて、娘のように可愛がっている
<NPC 598>が無事だったことを
喜びたいと思います
本当に、ありがとうございました",Boris,,Boris,,Boris
"おお、旅の方――
ご無事でなによりです
ときに、<NPC 598>の様子は――？",Boris,,Boris,,Boris
"なんと、そんなことが――
軽いケガのようで、安心しました
貴方様のおかげですね、本当に感謝いたします",Boris,,Boris,,Boris
"――彼女はそんなことを言っていましたか
もちろん、希望は大切でしょう
彼女のように前向きに生きるためには――",Boris,,Boris,,Boris
"ですが――希望を持ち続けるというのも
苦しいものではないでしょうか
特に、わしのような年寄りには――
いやはや、老人の戯言と聞き流してください",Boris,,Boris,,Boris
"あぁ――どうか
どうかお助けください、旅のお方
わしにはどうしようも――",Boris,,Boris,,Boris
"<NPC 598>が――彼女が
＜<STG 1022>＞へ
行ってしまったのです",Boris,,Boris,,Boris
"優しい子でして――わしがあの場所で
妻とはぐれたと聞いたら
すぐに飛び出して行ってしまったのです",Boris,,Boris,,Boris
"旅のお方もお疲れでしょうが、どうか――
一刻も早く、あの子を助けに行って
やってくださいませんか",Boris,,Boris,,Boris
"この村にたどり着く前
妻とはぐれてからは、もう随分経ちます
まだあの場所から出ていなかったとしても
もう――",Boris,,Boris,,Boris
"――いえ、希望を捨ててはいけませんね
<NPC 598>を信じたいと思います
ですが、彼女の身まで危険に晒されるかも
しれないと思うと、心配で――",Boris,,Boris,,Boris
"どうか、＜<STG 1022>＞へ
助けに行ってやってくださいませんか――",Boris,,Boris,,Boris
"ふぅ――なんとか片付いてよかったですね
あなた、見かけない格好ですが
助けてくれたってことは、味方――ですか
ありがとうございます！",Eileen,,Eileen,,Eileen
"えっ、ボリスさんがあなたを？
そうだったの――心配かけちゃいましたね",Eileen,,Eileen,,Eileen
"私も父を亡くしたから、悲しげな姿を
どうしても見ていられなくって
つい飛び出してきちゃったんです
余計に心労かけちゃったみたい――",Eileen,,Eileen,,Eileen
"う、うう――
助けてくれたのに、こんなことになって
ごめんなさい――",Eileen,,Eileen,,Eileen
"あなた――ボリスさんに言われて？
そう、逆に助けられちゃったなんて
みっともないですね――",Eileen,,Eileen,,Eileen
"ボリスさんの奥さん――見つからなかったけれど
でも、それらしき痕跡もなかったんです
きっと――ここを抜け出して、どこかで
元気に暮らしてますよね",Eileen,,Eileen,,Eileen
"あの――私はしばらく動けないから
あなた、伝えて来てくれませんか――
こんなことまで、申し訳ないです",Eileen,,Eileen,,Eileen
このこと、隊には秘密でお願いします！,Eileen,,Eileen,,Eileen
いたた――こんなはずじゃ,Eileen,,Eileen,,Eileen
ごめんなさい――私は、もう――,Eileen,,Eileen,,Eileen
ハァ、ハァ――,Eileen,,Eileen,,Eileen
"どなたですか？
オークでも、解放軍って訳でもないようですが
まぁ、いいですけど――",Eileen,,Eileen,,Eileen
"よかったら――手を貸していただけますか？
人を探しに来たのですが
思ったよりも敵が強くて――
あぁ、噂をすればホラ！",Eileen,,Eileen,,Eileen
