old,speaker,english,speaker,english,speaker
"悪しき竜の思惑か――
どれ、その立場になって考えてみるか",Joseph,,Joseph,,Joseph
"ジョゼフ様の言い方を借りるなら
アッカーシェランは第２章に入ったようだね",Klaus,,Klaus,,Klaus
"そろそろ悪しき竜が動き出すだろうから
勢いにまかせた行動は危険だと思うよ",Klaus,,Klaus,,Klaus
この状況――,The White Dragon,,The White Dragon,,The White Dragon
"悪しき竜が望んだことなのか――
そうは思えぬ――",The White Dragon,,The White Dragon,,The White Dragon
お待ちしていました,Nedo,,Nedo,,Nedo
"まずはメイロワ将軍とお話しください
僕は後ほど改めて挨拶させて頂きます",Nedo,,Nedo,,Nedo
砦の雰囲気が変わったと思わねえか？,Gurdolin,,Gurdolin,,Gurdolin
"賑やかになったっていうかよ
王子効果ってやつかね",Gurdolin,,Gurdolin,,Gurdolin
"――こんなこと、ここの人たちには
言えないけどさあ",Lise,,Lise,,Lise
"キラキラした場所にいないと
王子って、なんだか悲しいね",Lise,,Lise,,Lise
"砦の中が慌ただしいですね
出陣の準備でも始まったんでしょうか",Elliot,,Elliot,,Elliot
"今後のことを将軍やベルタと考えていたんだ
あなたたちは最初から数に入っている
頼りにしてるよ",Gillian,,Gillian,,Gillian
"大勢の人間が戦に備えるこの空気――
わかるだろう？",Quintus,,Quintus,,Quintus
あんたたちのことだ――嫌いではないよな,Quintus,,Quintus,,Quintus
"ジョゼフ殿のお気持ち、しかと受け取った
いつか恩返しをしなくてはな",Meirova,,Meirova,,Meirova
"さて、早速だが――
ネド王子が戻られたことで
解放軍の士気はこの上なく高まっている",Meirova,,Meirova,,Meirova
"この機運をもってすれば
各地でくすぶっている戦士たちの説得も
不可能ではなかろう",Meirova,,Meirova,,Meirova
"悪しき竜への反撃の時に備えて
解放軍の増強をはかりたいのだ",Meirova,,Meirova,,Meirova
"そこでこのメイロワ、ネド王子をお連れして
イェルハルドに北への進軍協力を要請するつもりだ",Meirova,,Meirova,,Meirova
ついてはおぬしたち、先行して、魔物払いを頼む,Meirova,,Meirova,,Meirova
ネド王子をイェルハルドのロスギルの村へお連れする,Meirova,,Meirova,,Meirova
"目立たぬよう、道中の魔物を速やかに排除しながら
先行してくれ",Meirova,,Meirova,,Meirova
"あらためまして――
アッカー家当主のネドと申します",Nedo,,Nedo,,Nedo
"メイロワ将軍を始め、解放軍、民たちが
大変にお世話になったと聞いています
本当にありがとうございました",Nedo,,Nedo,,Nedo
"今回はロスギルの村への先遣隊を
引き受けてくださるとのこと",Nedo,,Nedo,,Nedo
"噂の戦いぶり、間近で見られないのは残念ですが
また機会もあるでしょう
今後ともよろしく",Nedo,,Nedo,,Nedo
――お願いします,Nedo,,Nedo,,Nedo
"ロスギル村方面はこのあたりよりも
魔物が多い土地です",Nedo,,Nedo,,Nedo
"先駈けての魔物払いは大変と思いますが
どうぞよろしくお願いします",Nedo,,Nedo,,Nedo
"いいね
子守しながら戦えと言われなくてよ",Gurdolin,,Gurdolin,,Gurdolin
"さーて、ネド王子と解放軍のために
もうひと肌脱ぎますか！",Lise,,Lise,,Lise
"イェルハルドは動いてくれますかね――
ネド王子のご威光に期待ですね",Elliot,,Elliot,,Elliot
わたしはここで留守番だ,Gillian,,Gillian,,Gillian
"王子の移動は目立たないように
ギリギリの少人数がいいはずだからね",Gillian,,Gillian,,Gillian
ここで君らの無事を祈らせてもらうよ,Quintus,,Quintus,,Quintus
ネド王子もご一緒ですかな？,Gerhard,,Gerhard,,Gerhard
"イェルハルドめ――
王子を試すとは無礼このうえなし！
あとで叱っておかねばな",Meirova,,Meirova,,Meirova
癒しの泉はどこでしょうね？,Nedo,,Nedo,,Nedo
"イェルハルドめ、王子を試すとは
いい根性だぜ
本物だな、あいつは",Gurdolin,,Gurdolin,,Gurdolin
王家の秘蹟か――,Lise,,Lise,,Lise
"ネド王子、何をどうしたらいいかも
わからないみたいだけど、大丈夫かな",Lise,,Lise,,Lise
"癒しの泉のあたりも魔物が多いんでしょうね
引き続き、魔物払いといきますか！",Elliot,,Elliot,,Elliot
"この村を出て北へ向かうと、やがて
関所に当たります",Gerhard,,Gerhard,,Gerhard
"癒やしの泉は、その関所を越えた奥地にありますが
少なくともこの数十年――
この村から、泉のところまで行った者は
誰もいません",Gerhard,,Gerhard,,Gerhard
"そのようなわけで、泉の場所や現在の様子は
我々よりも詳しい者から直接聞いた方が
よろしいでしょう",Gerhard,,Gerhard,,Gerhard
北の関所を越えたその先に小さな村があります,Gerhard,,Gerhard,,Gerhard
"そこにはエリアマスターのナヤジークが
住んでいますから、尋ねてみてください",Gerhard,,Gerhard,,Gerhard
"彼女なら、わたしなどよりもずっと有益な
話を聞かせてくれるでしょう",Gerhard,,Gerhard,,Gerhard
北の関所を越えれば、村はその先です,Gerhard,,Gerhard,,Gerhard
"まずはエリアマスターのナヤジークを
訪ねてください",Gerhard,,Gerhard,,Gerhard
"こんなところにお客さまとは珍しい
いえ――噂はこの地まで届いております
わたしはここのエリアマスター、ナヤジーク",Nayajiku,,Nayajiku,,Nayajiku
