old,speaker,english,speaker,english,speaker
"サマラの指輪を使い
儀式を執り行ったバシアスによって
火垂れ山の入口は解放されたよ",Gillian,,Gillian,,Gillian
"だけど内部は広くて複雑なんだ
最後の攻撃に備え、わたしたち解放軍で悪しき竜の
居場所を探しているから、それまでは待機していて",Gillian,,Gillian,,Gillian
"聞いてるかい？
内部には悪しき竜とは別に恐ろしい竜がいる
ってもっぱらの噂さ",Liberation Army Soldier,,Liberation Army Soldier,,Liberation Army Soldier
"ジリジリ、ジリジリと――
決戦の時が迫って来たのを肌で感じているよ",Liberation Army Soldier,,Liberation Army Soldier,,Liberation Army Soldier
"まあ、こうなったら深いこと考えずに
ガスガスと前に進むしかねえよな
毎度のことだ",Gurdolin,,Gurdolin,,Gurdolin
"エリオットさあ、大丈夫大丈夫って言い過ぎ！
その方が気になっちゃうじゃない",Lise,,Lise,,Lise
"大丈夫ですってば！
みんな心配しすぎですよ",Elliot,,Elliot,,Elliot
時は満ちた――,The White Dragon,,The White Dragon,,The White Dragon
"事ここに至り、今一度、悪しき竜が
おまえたちにアッカーシェランを見せた
真意を考えていた",The White Dragon,,The White Dragon,,The White Dragon
"わたしの命を奪うため――
それだけとは思えないのだ",The White Dragon,,The White Dragon,,The White Dragon
"覚えているだろうか
世の末を見せてやるとあの竜は言った",The White Dragon,,The White Dragon,,The White Dragon
"自分が支配する世界を見せることが
真に悪しき竜の狙いなのか――",The White Dragon,,The White Dragon,,The White Dragon
間もなく答えが出ようとしている――,The White Dragon,,The White Dragon,,The White Dragon
"さて、我々は、その時
どのように応じるべきか――",The White Dragon,,The White Dragon,,The White Dragon
"悪しき竜を力で押し返すことは
困難を伴うが不可能ではなかろう",The White Dragon,,The White Dragon,,The White Dragon
"だが、より強い悪意が押し寄せた時に
我が力は耐えうるであろうか",The White Dragon,,The White Dragon,,The White Dragon
"ネド王子の行方は知れずとも
決戦の時は迫っている",Joseph,,Joseph,,Joseph
"アッカーシェランが屈すれば
次はレスタニアということになろう",Joseph,,Joseph,,Joseph
"事態は深刻だがわたしはさほど
心配しておらんぞ
なにしろ、おまえと覚者隊が飛び回って
いるのだからな",Joseph,,Joseph,,Joseph
"レスタニア、フィンダム――
大陸の命運を分ける戦いに
二度も勝利したおまえたちがな",Joseph,,Joseph,,Joseph
"エリオットはまあまあの回復具合だよ
自己申告だからまるっきり信じるのは
危険だと思うけど――",Klaus,,Klaus,,Klaus
"ここで戦線離脱はできないという
気持ちはよくわかるからね
少し気にしてあげてよ",Klaus,,Klaus,,Klaus
完璧です！　俺、完璧ですから！,Elliot,,Elliot,,Elliot
"完璧とか言ってるやつがいるぜ
ウソくせえが、ま、心意気だけは
本当なんだろうよ",Gurdolin,,Gurdolin,,Gurdolin
"行こう隊長
アッカーシェランが待ってるよ",Lise,,Lise,,Lise
"エリオットの負傷で、ああ、これでもう
わしらだけで戦うしかないと覚悟したが――",Meirova,,Meirova,,Meirova
"おぬしたちの厚意には
心から礼をいうぞ",Meirova,,Meirova,,Meirova
"将軍がね、ずっと黙り込んでいるんだ
まあ、気持ちはわかるけどね",Gillian,,Gillian,,Gillian
"覚悟だけはあるけれど、不安もいっぱいだから
すぐに気持ちが揺れてしまう",Gillian,,Gillian,,Gillian
"決戦に挑む気持ちはあっても王子はいない
どうにも腹がすわらないのさ",Bertha,,Bertha,,Bertha
"だから、あんたたち――
グイグイ引っ張って、ドンドン後押ししておくれ",Bertha,,Bertha,,Bertha
"もし――
こんなことは将軍には言えないけど――",Gillian,,Gillian,,Gillian
"もしネド王子が裏切ったらわたしに任せて
覚悟はできているから",Gillian,,Gillian,,Gillian
"楽勝か苦戦か――
王子のご気分次第みてえだな",Gurdolin,,Gurdolin,,Gurdolin
"王子、どういう気持ちなのかなあ
何を考えているんだろう
もう一度話せるよね？",Lise,,Lise,,Lise
俺、顔色悪いですか？,Elliot,,Elliot,,Elliot
"でも、ご心配なく
白竜様の竜力に包まれて
療養してきましたからね",Elliot,,Elliot,,Elliot
"城の主だった連中もこっちへ向かっているらしい
ジッとしてはいられないのだろうよ",Bertha,,Bertha,,Bertha
"我らの背後には解放軍が目を光らせている
心おきなく戦ってくれ",Meirova,,Meirova,,Meirova
"それから――
王子のことはわしに任せてほしい
すべての責任はわしがとる",Meirova,,Meirova,,Meirova
"色々と話したいことはあるが
言葉がでない――
出たら出たで止まらなくなりそうだ",Meirova,,Meirova,,Meirova
まず、為すべきことを、だな,Meirova,,Meirova,,Meirova
"サマラの指輪の儀式を終えた火垂れ山の
門番、バシアスにより
既に封印は解かれている",Cyril,,Cyril,,Cyril
"異国のおまえたちに未来を託す気持ちは
とてもひと言では言い表せないが――",Cyril,,Cyril,,Cyril
次は王子と共に会えると信じているよ,Cyril,,Cyril,,Cyril
"サマラの指輪により
既に封印は解かれています",Bacias,,Bacias,,Bacias
"この先、道は嶮しくとも、最後にあるのは
希望だと感じています",Bacias,,Bacias,,Bacias
"心はいつもあなたたちとともにあります
どうかネド王子をよろしくお願いします",Bacias,,Bacias,,Bacias
"俺はこの通り戦えますから！
ここは任せて、隊長は先へ急いでください！",Elliot,,Elliot,,Elliot
"隊長！　王子は大丈夫だよね！？
この先で必ず会えるよね！？",Lise,,Lise,,Lise
"おい！
グズグズしてる暇なんざねえ
とっとと先へ向かうぞ！",Gurdolin,,Gurdolin,,Gurdolin
力こそが真実――ああ、美しき世界よ,The Evil Dragon,,The Evil Dragon,,The Evil Dragon
竜だけに許されし究極の愉悦がわかるか,The Evil Dragon,,The Evil Dragon,,The Evil Dragon
アヒャヒャヒャヒャ――,The Evil Dragon,,The Evil Dragon,,The Evil Dragon
叩きつぶす快感――噛み千切る喜び――,The Evil Dragon,,The Evil Dragon,,The Evil Dragon
ネドの死は――弱者の末路よ！,The Evil Dragon,,The Evil Dragon,,The Evil Dragon
さあ覚者たちよ、我が力の前に倒れ伏すがよい,The Evil Dragon,,The Evil Dragon,,The Evil Dragon
貴様らを捻り潰したらまた大地を巡ろう,The Evil Dragon,,The Evil Dragon,,The Evil Dragon
逃げ惑う人間はまるで虫ケラ,The Evil Dragon,,The Evil Dragon,,The Evil Dragon
神にも等しい竜の眼でひと睨み,The Evil Dragon,,The Evil Dragon,,The Evil Dragon
おびえる人間を踏みしだく――,The Evil Dragon,,The Evil Dragon,,The Evil Dragon
キャキャキャ――他には何もいらん,The Evil Dragon,,The Evil Dragon,,The Evil Dragon
我が父であり母である黒き竜よ――,The Evil Dragon,,The Evil Dragon,,The Evil Dragon
この者達の血を捧ごう――,The Evil Dragon,,The Evil Dragon,,The Evil Dragon
弱さは罪――そうは思わんか？,The Evil Dragon,,The Evil Dragon,,The Evil Dragon
隊長、こいつはもしかしたら――,Gurdolin,,Gurdolin,,Gurdolin
俺たちならやれる！　信じて疑うな！,Gurdolin,,Gurdolin,,Gurdolin
くそ――精霊竜の比じゃねえぞ？,Gurdolin,,Gurdolin,,Gurdolin
退くな！　怯むな！,Gurdolin,,Gurdolin,,Gurdolin
正念場だぞ！　攻めろ！,Gurdolin,,Gurdolin,,Gurdolin
ほら、リズ、エリオット、やってやれ！,Gurdolin,,Gurdolin,,Gurdolin
チッ――強さがハンパねえな、やっぱり,Gurdolin,,Gurdolin,,Gurdolin
竜と戦うのは何度目でしょうね,Elliot,,Elliot,,Elliot
ガルドリン、今、なんて？,Elliot,,Elliot,,Elliot
隊長、想像より手強いです！,Elliot,,Elliot,,Elliot
俺たち、もてあそばれてます！？,Elliot,,Elliot,,Elliot
これだけ強けりゃ傲慢にもなるでしょうよ,Elliot,,Elliot,,Elliot
くっ――俺、足に来てるかも！？,Elliot,,Elliot,,Elliot
くう――マズい――疲れてきた,Elliot,,Elliot,,Elliot
怪物め！　言いたいこと言っちゃって！,Lise,,Lise,,Lise
火竜の無念、王子の代わりに晴らすんだから！,Lise,,Lise,,Lise
魔物の目的なんてどうでもいい！,Lise,,Lise,,Lise
もう充分楽しんだでしょ！　,Lise,,Lise,,Lise
ガルドリン、行け行け！,Lise,,Lise,,Lise
