old,speaker,english,speaker,english,speaker
"覚者だな――
なあ、ならこの感じ、わかるだろ？
ちょっとした魔物が潜んでる空気感",White Knight,,White Knight,,White Knight
"君、洞窟に突っこんでみないか？
足跡の感じからすると、こいつは
ときどき外にも出て来ているようだ
リンウッドに来ないとも限らない",White Knight,,White Knight,,White Knight
"首尾良く片付ければ
相当な手柄になると思うが",White Knight,,White Knight,,White Knight
"覚者だな――
なあ、ならこの感じ、わかるだろ？
恐ろしい魔物が潜んでる空気感",White Knight,,White Knight,,White Knight
"君、洞窟に突っこんでみないか？
足跡の感じからすると、こいつは
ときどき外にも出て来ているようだ
リンウッドに来たら大事になるだろう",White Knight,,White Knight,,White Knight
"首尾良く片付ければ
相当な手柄になると思うが",White Knight,,White Knight,,White Knight
"覚者だな――
なあ、ならこの感じ、わかるだろ？
恐ろしい魔物が潜んでる空気感",White Knight,,White Knight,,White Knight
"君、洞窟に突っこんでみないか？
足跡の感じからすると、こいつは
ときどき外にも出て来ているようだ
リンウッドに来たら大惨事だ――！！",White Knight,,White Knight,,White Knight
"すぐにでも退治しないと大変なことになる
当然命がけの大勝負になるだろうが
そのぶん、最高の手柄になると思うぞ",White Knight,,White Knight,,White Knight
"戻ったのか！？　もう！？
でもまあ、覚者ならそんなものか
うん、ゆっくり休んでくれ",White Knight,,White Knight,,White Knight
"さすが覚者だな
実は俺、後悔していたんだ――",White Knight,,White Knight,,White Knight
"ああ、俺が行けば良かったって
でもまぁ、俺なら死んでたろう――
さすがだ、うん",White Knight,,White Knight,,White Knight
"さすが覚者だな
実は、俺、中にいる魔物の正体を
知ってたんだ――",White Knight,,White Knight,,White Knight
"白騎団じゃ無理だと思ったが
それを認めるのもイヤだし――
だが、どうにかしないと村が
危ないのも知っていたし――",White Knight,,White Knight,,White Knight
"まあ、とにかく悪かった
そして、ありがとう
君は強いよ、うん",White Knight,,White Knight,,White Knight
どうした？　意外と手こずっているようだな,White Knight,,White Knight,,White Knight
