old,speaker,english,speaker,english,speaker
"あ、覚者さん、この間はありがとう！
初めてお話した他の村の人だったから――
助けてくれて、本当にホッとしたの",Adelin,,Adelin,,Adelin
"だけどね――また族長のキアランさんが
何か考え込んでるみたい
最近開いた《<STG 829>》のことだって",Adelin,,Adelin,,Adelin
"シェナさんが文句言ってたの――
「考え出すと他の仕事が手につかなくて困る」って
族長が決めなきゃいけないこと、いっぱいあるのに",Adelin,,Adelin,,Adelin
"――ってマヴェイルさんが怒ってたんだけどね
ね、覚者さま――
族長の悩みの種を
解決してあげられない？",Adelin,,Adelin,,Adelin
"多分、《<STG 829>》の方に
また魔物がいっぱいいるんだと思うの
覚者さま――おねがいしてもいい？",Adelin,,Adelin,,Adelin
"キアランさんの悩みの種を
解決してあげられないかな？
多分、《<STG 829>》の方に
また魔物がいっぱいいるんだと思うの",Adelin,,Adelin,,Adelin
"あのね――ないしょのおはなしだけど
キアランさん、ときどき考え込みながら
いびきをかいていることがあるの！",Adelin,,Adelin,,Adelin
"疲れてるのかな――
一番えらい人って、やっぱり大変なんだね",Adelin,,Adelin,,Adelin
"あ、覚者さん！
本当に魔物をやっつけてきてくれたんだね
ありがとう",Adelin,,Adelin,,Adelin
"これでそのうち、キアランさんも
考え込むのをやめると思うの
シェナさんも文句を言わなくなるし
マヴェイルさんも怒らなくなると思う！",Adelin,,Adelin,,Adelin
"わたしも覚者さんみたいに、
村の役に立ちたいけれど――
なにかできることはないかなぁ",Adelin,,Adelin,,Adelin
