old,speaker,english,speaker,english,speaker
"作戦の目的が若干修正された
気になるようならジョゼフに訊いておけ",Leo,,Leo,,Leo
"では、準備ができたら出発してくれ
アークで会おう",Leo,,Leo,,Leo
言いたいことはたくさんあるさ――,Klaus,,Klaus,,Klaus
"でも、白竜様が天を舞う姿を見たいのは
僕だって同じなんだ",Klaus,,Klaus,,Klaus
信じてほしいから、今は方針に従うよ,Klaus,,Klaus,,Klaus
"白竜様と神殿は騎士団に任せてくれ
メイリーフ嬢の警備も強化する",Gerd,,Gerd,,Gerd
"実地調査報告と古文書より
アーク外壁の破壊は困難との結論に達した",Joseph,,Joseph,,Joseph
"だが、外壁が強固なぶん、内部は
それほどでもないようだ",Joseph,,Joseph,,Joseph
"内部に巣くった魔物どもを掃討して
奥底に設置された装置を破壊する",Joseph,,Joseph,,Joseph
"アークの排除はできないが
存在意義を奪うことにはなるだろう",Joseph,,Joseph,,Joseph
"どうかお気をつけて
白竜様とここでお待ちしています",Mysial,,Mysial,,Mysial
"パメラとここにいるから心配しないでね
もう迷惑かけたりしないから",Mayleaf,,Mayleaf,,Mayleaf
"先ほど騎士団の方が来て
警備強化に関する説明を受けました",Pamela,,Pamela,,Pamela
"頼もしいと思う気持ちにうそはありませんけど
また危険が迫っているのかと思うと
落ち着きませんね",Pamela,,Pamela,,Pamela
メイリーフ嬢の警護は任せてくれ,Heinz,,Heinz,,Heinz
"知ってのとおりオークどもは
長年の拘りをあっさりと棄てて――",Vanessa,,Vanessa,,Vanessa
"この砦を迂回し、ダウ渓谷から
ハイデル平原に出入りするようになった",Vanessa,,Vanessa,,Vanessa
"立場上誤解を招く発言になるが――
以前のオークは愚直だが勇猛果敢だった
ズールと手を組む前の奴らが懐かしい",Vanessa,,Vanessa,,Vanessa
"ディアマンテスめ――
こんな奴と手を組んでいるとはな",Leo,,Leo,,Leo
慌てるな！　そう、それでいい,Leo,,Leo,,Leo
くそっ――厄介な奴だな――,Leo,,Leo,,Leo
ちがうな――やはり覚者はちがう！,Zuhl,,Zuhl,,Zuhl
こーい！　もっとこーい！,Zuhl,,Zuhl,,Zuhl
かゆいかゆい！,Zuhl,,Zuhl,,Zuhl
おいおい――,Zuhl,,Zuhl,,Zuhl
オマイら――オマイら！？,Zuhl,,Zuhl,,Zuhl
"おれは不死身だろうに！？
ディアマンテス――騙したのか！",Zuhl,,Zuhl,,Zuhl
なんと！　ズールを倒したのか！？,Vanessa,,Vanessa,,Vanessa
"素晴らしい――素晴らしい戦果だ
これで以前のオーク軍団に戻るかもな",Vanessa,,Vanessa,,Vanessa
"大変です、海側から現れた魔物に気を取られて
その間に――",Pamela,,Pamela,,Pamela
"いいえ、メイリーフは無事です
白竜様のおそばにいるはずです",Pamela,,Pamela,,Pamela
"――すまない
魔物に侵入されてしまって――",Heinz,,Heinz,,Heinz
"ザコだったが、騒ぎになってその隙に――
正直、想定外だった",Heinz,,Heinz,,Heinz
"ああ、命の器を持ち帰ったんだね
でも、大変なことが起こってね",Klaus,,Klaus,,Klaus
"君たちが留守の間に敵の別働隊が――
別働隊って言うか､彼女が――",Klaus,,Klaus,,Klaus
あのね、あのね――ミシアル様が――,Mayleaf,,Mayleaf,,Mayleaf
面目ない――貴殿らに合わせる顔がないわ,Gerd,,Gerd,,Gerd
いいな？　誰も責めてはいかんぞ,Joseph,,Joseph,,Joseph
"ズールの、あの魔物の命か
命の用途――",Leo,,Leo,,Leo
"いや、何でもない
忘れてくれ",Leo,,Leo,,Leo
準備できたら声を掛けてくれ,Leo,,Leo,,Leo
"一緒にやりたいこと、相談したいこと――
頼みたいことが山ほどある",Leo,,Leo,,Leo
"【ヒント：第二のアーク再侵入について】
第二のアークに新たな敵の脅威が高まってます
パーティー編成や装備、戦技などを見直して向かいましょう",Klaus,,Klaus,,Klaus
