old,speaker,english,speaker,english,speaker
"ねえ、聞いてよ
この髪の色、どう？
え？　いい感じ？",Livian,,Livian,,Livian
"でも、もう飽きちゃってさ――
新しい染料を探してるんだよね",Livian,,Livian,,Livian
"そうだ！
もしおすすめの染料があったら譲って
くれない？",Livian,,Livian,,Livian
"ねえ、聞いてよ
この髪の色、どう？
え？　いい感じ？",Livian,,Livian,,Livian
"でも、もう飽きちゃってさ――
新しい染料を探してるんだよね",Livian,,Livian,,Livian
"でも、普通のじゃなくて、ほら
少し人と違う方がイカすじゃない
手に入れるのが大変な方が
いいモノだって、これ、世の常でしょ？",Livian,,Livian,,Livian
"そうだ！
もしそういうのを持ってたら譲ってよ！",Livian,,Livian,,Livian
"ねえ、聞いてよ
この髪の色、どう？
え？　いい感じ？",Livian,,Livian,,Livian
"でも、もう飽きちゃってさ――
新しい染料を探してるんだよね",Livian,,Livian,,Livian
"世の中には、手に入れるために
命を落とす人がいるほどの染料があるらしいの
すごいでしょ！？
それ、一度でいいから使ってみたくて――",Livian,,Livian,,Livian
"そうだ！
あなたすごく旅慣れてそうだし、そういう
の聞いたことない？
もし心当たりがあったらお願い、譲って！",Livian,,Livian,,Livian
"え？　ああ、なるほどね
これが染料になるんだ
ありがとう、そのうち使ってみるよ",Livian,,Livian,,Livian
"え？　ああ、持ってきてくれたんだ！
そうか、これが染料になるんだね",Livian,,Livian,,Livian
"手に入れるの苦労したんじゃない？
ありがとう、きっと使うからね",Livian,,Livian,,Livian
"え？　ああ、まさか手に入ったの！？
――すごい、これが噂の染料かぁ！",Livian,,Livian,,Livian
"うわぁ、大変な思いをしたんじゃないの
わざわざわたしのためにありがとう！
ほんとに感謝してるよ！",Livian,,Livian,,Livian
"――でもこれ、そのままじゃ使えないみたい
頑張って染料の作り方を勉強しなきゃね",Livian,,Livian,,Livian
新しい染料、楽しみにしてるよ！,Livian,,Livian,,Livian
うふふ、どんな色に染まるんだろうね,Livian,,Livian,,Livian
