old,speaker,english,speaker,english,speaker
"ついに恐れていた事態が起きてしまった――
覚悟はしていたが、滅びの渦が
レスタニアの空に出現した",Joseph,,Joseph,,Joseph
"我らレスタニアの総力を挙げて立ち向かう
時がきたのだ",Joseph,,Joseph,,Joseph
"今、戦える者たちが各地へ散り、黒剣を
探している
そろそろ情報が入っていることだろう",Joseph,,Joseph,,Joseph
"状況の掌握に関してはファビオが
引き受けてくれている",Joseph,,Joseph,,Joseph
"ファビオの指示に従い行き先を
決めてくれ",Joseph,,Joseph,,Joseph
"騎士団、覚者の別なく事に当たっているが
全員が強い腕と心の持ち主ではない",Joseph,,Joseph,,Joseph
行って、皆を安心させてやってくれ,Joseph,,Joseph,,Joseph
"レスタニアには大勢の覚者がいて
全員が白竜様の盾と爪だから最強――",Klaus,,Klaus,,Klaus
"これまでも幾多の危機を乗り越えてきた
強者たちにこの大陸は守られている",Klaus,,Klaus,,Klaus
"うん、頭ではわかっているし
君のことはずっと信頼している
それなのにこの胸騒ぎはなんだろう",Klaus,,Klaus,,Klaus
"わたしね
このレスタニアの様子や
隊長さんたちの活躍を全部見て
未来に届けることに決めてるの",Mayleaf,,Mayleaf,,Mayleaf
"だから隊長さん
ずっとずっと先の未来にまで届けられるように
お願いね",Mayleaf,,Mayleaf,,Mayleaf
"我が後継者よ
おまえの身の内でたぎる
精霊竜、火竜の竜力を感じるぞ",The White Dragon,,The White Dragon,,The White Dragon
"しかし、我が心眼がとらえていた
黒竜の心象がもう見えぬ",The White Dragon,,The White Dragon,,The White Dragon
"竜の域を超えし存在となったか
あるいは闇に同化し、気を封じたのか",The White Dragon,,The White Dragon,,The White Dragon
我が理解、最早及ばぬ,The White Dragon,,The White Dragon,,The White Dragon
"来たか
時間はあまりないから良く聞いてくれ",Fabio,,Fabio,,Fabio
"今、ゲルト騎士団長および
ハインツ率いる白衛騎士団――",Fabio,,Fabio,,Fabio
"それぞれが黒騎士の目撃情報があった
土地に向かった
そこには黒剣が突き刺さって
いるはずだからな",Fabio,,Fabio,,Fabio
"さて、可能性のある場所は３箇所
おまえには、そのうちの１箇所に向かってもらう",Fabio,,Fabio,,Fabio
"場所は地図で確認して――
そこが終わったら、他の部隊の
援護に向かってほしい",Fabio,,Fabio,,Fabio
"全ての黒剣の破壊が成功した後
ヴァネッサ率いる白翼覚者隊が、滅びの渦の
直下、ドリード城へ突入する予定だ",Fabio,,Fabio,,Fabio
"なあ？　こんなのありえない状況だよな？
俺はこないだまでの楽しい日常に戻りたい",Fabio,,Fabio,,Fabio
"そのためならなんでもするつもりだ
そして、今がその時だろう
おれの竜力をおまえに託すよ
だから、頼む！",Fabio,,Fabio,,Fabio
"まずすべきは黒剣の破壊だ
地図で場所を確認して向かってくれ
フィンダムやアッカーシェランと同じ事が
起こっているが、たったひとつ違いがある",Fabio,,Fabio,,Fabio
"竜力の争奪という段階はもう終わっている
つまり――やつらは本気で滅ぼしにくる
負けたら、終わりさ",Fabio,,Fabio,,Fabio
"神殿の騎士や覚者たちが
各地を慌ただしく駆け回っているけれど
噂は本当のようね",Ringdeel,,Ringdeel,,Ringdeel
"森の魔物がおかしいのも
その黒剣と、あの渦のせいなんだね",Ringdeel,,Ringdeel,,Ringdeel
だとしたら、私たちも戦います,Ringdeel,,Ringdeel,,Ringdeel
"今は、ロンドジールから
君へ伝言を持って来たの",Ringdeel,,Ringdeel,,Ringdeel
"君の仲間が、白衛騎士団を救うため
次の黒剣のあるガルドノック砦へ向かったわ",Ringdeel,,Ringdeel,,Ringdeel
許せない,Ringdeel,,Ringdeel,,Ringdeel
この森も、大地も、空も――,Ringdeel,,Ringdeel,,Ringdeel
"霊の宿りし母なる存在を穢してまで
生きるすべなどあるはずもないのに",Ringdeel,,Ringdeel,,Ringdeel
よう、見ろよ,Gurdolin,,Gurdolin,,Gurdolin
――ひどい有様だぜ,Gurdolin,,Gurdolin,,Gurdolin
"隊長――
倒れているのは騎士団の人たちだよ？",Lise,,Lise,,Lise
"理やレスタニアの未来は大事だけど
何よりこんな事をするやつらが許せない！",Lise,,Lise,,Lise
隊長、騎士団の被害は想像以上です,Elliot,,Elliot,,Elliot
"ファビオの情報によると、次の剣はこの先――
今はハインツ率いる部隊が黒剣の
対処にあたっているみたいです",Elliot,,Elliot,,Elliot
さあ、急いで行きましょう,Elliot,,Elliot,,Elliot
"ハインツと隊長は結構古い付き合いですよね？
早く応援に向かいましょう",Elliot,,Elliot,,Elliot
"ああ――あんたたちが来てくれたのか
だったらもう安心だな――",Duke,,Duke,,Duke
"俺は――イテテテ――
俺のことはいいから――早く、残りの剣を――",Duke,,Duke,,Duke
