old,speaker,english,speaker,english,speaker
"黒竜はもう気配を隠そうとすらしていない
我が覚者たちよ、急げ",The White Dragon,,The White Dragon,,The White Dragon
アッカーシェランに滅びの渦が現れる,The White Dragon,,The White Dragon,,The White Dragon
彼の地の竜はまだ人の子のまま,The White Dragon,,The White Dragon,,The White Dragon
荒ぶる黒竜にかなうはずもない,The White Dragon,,The White Dragon,,The White Dragon
アッカーシェランへ急げ,The White Dragon,,The White Dragon,,The White Dragon
"彼の地の竜はまだ人のまま
黒竜の敵ではないぞ",The White Dragon,,The White Dragon,,The White Dragon
"いいかい？
今度またレオが現れたら
ひと言も聞き逃さないようにね",Klaus,,Klaus,,Klaus
"レオはね、わくわくするような計画を
黙ってはいられない人だよ
たとえそれが悪い事でもね",Klaus,,Klaus,,Klaus
"ええい、わからん
黒竜は渦を使って大地の竜力を
吸い取っていると聞く",Joseph,,Joseph,,Joseph
"その先には滅亡しかないではないか
ただの破壊が目的だというのか",Joseph,,Joseph,,Joseph
"ここは子供と年寄りたちが仕切ってる国だ
頼りねえなんてもんじゃねえぞ
俺たちがなんとかしてやらないとな",Gurdolin,,Gurdolin,,Gurdolin
隊長、黒い渦が順番に現れるとしたら,Lise,,Lise,,Lise
"最初はフィンダム、そしてアッカーシェラン
次はレスタニアだよね？",Lise,,Lise,,Lise
なんとかしてここを最後にできないかな,Lise,,Lise,,Lise
レオ統率はこう言ってましたよね,Elliot,,Elliot,,Elliot
理がたくさんある――その理を壊す――,Elliot,,Elliot,,Elliot
"理はつまり秩序ですから理がなくなると
世は混乱しますよね
どうしてそんなことを望むんでしょうね",Elliot,,Elliot,,Elliot
"隊長さん
そろそろいらっしゃる頃だと思っていました
ありがとうございます",Nedo,,Nedo,,Nedo
フィンダムの時と同じだな,Gurdolin,,Gurdolin,,Gurdolin
黒剣が刺さってて、そこに魔物が集まるんだ,Gurdolin,,Gurdolin,,Gurdolin
"隊長、急ごうよ
きっとジリアンも戦ってるよ",Lise,,Lise,,Lise
"前例にならうなら、まず黒剣のところへ行って
魔物を倒し――",Elliot,,Elliot,,Elliot
