old,speaker,english,speaker,english,speaker
"これはわたし以外に
誰も知らない情報なんだけどね――",Peddler,,Peddler,,Peddler
"あの灯台の地下に倉庫があって
そこには３００年前の酒が
保管されているらしいんだ",Peddler,,Peddler,,Peddler
"それをわたしらで頂いてしまおうじゃないの！
そりゃちょっとは危険だけどね
どうかな？　な？　な？",Peddler,,Peddler,,Peddler
"これはわたし以外に
誰も知らない情報なんだけどね――",Peddler,,Peddler,,Peddler
"あの灯台の地下に倉庫があって
そこには３００年前の酒が
保管されているらしいんだ",Peddler,,Peddler,,Peddler
"それをわたしらで頂いてしまおうじゃないの！
もちろんそこそこ危険だけどね
どうかな？　な？　な？",Peddler,,Peddler,,Peddler
"これはわたし以外に
誰も知らない情報なんだけどね――",Peddler,,Peddler,,Peddler
"あの灯台の地下に倉庫があって
そこには３００年前の酒が
保管されているらしいんだ",Peddler,,Peddler,,Peddler
"それをわたしらで頂いてしまおうじゃないの！
もちろんすんごく危険だけどね",Peddler,,Peddler,,Peddler
"３００年前だよ？
きっと、とろーり濃厚な古酒だよ？
どうかな？　な？　な？",Peddler,,Peddler,,Peddler
"おお、これが！　これが３００年前の酒！
あーっと！　そんな乱暴に扱わないで！
ほらほら、あとはわたしが、ね？",Peddler,,Peddler,,Peddler
"いやいや、ありがとう
あんた、いい人だね",Peddler,,Peddler,,Peddler
"おお、これが！　これが３００年前の酒！
あーっと！　そんな乱暴に扱わないで！
ほらほら、あとはわたしが、ね？",Peddler,,Peddler,,Peddler
"やっぱり魔物がいたんだろう？
あんたじゃなくちゃ無理だったね
いやいや、ありがとう",Peddler,,Peddler,,Peddler
"おお、これが！　これが３００年前の酒！
あーっと！　そんな乱暴に扱わないで！
ほらほら、あとはわたしが、ね？",Peddler,,Peddler,,Peddler
"やっぱりいっぱい魔物がいたんだろう？
あんたじゃなくちゃ無理だったね
いやいや、ありがとう",Peddler,,Peddler,,Peddler
"え？　飲まないのかって？
どうしようかね――うーん、悩むね",Peddler,,Peddler,,Peddler
"こりゃ、うれしい悩みだね！
しばらく楽しめそうだよ",Peddler,,Peddler,,Peddler
どうだい？　見つかりそうかい？,Peddler,,Peddler,,Peddler
