old,speaker,english,speaker,english,speaker
"あら、いいところに来たわね
ちょっと島内でうるさい魔物が暴れているの",Clarissa,,Clarissa,,Clarissa
"私は駐屯地の整備で手が離せないから
代わりに片付けてきてくれないかしら
あなたの腕なら問題ないと思うわ",Clarissa,,Clarissa,,Clarissa
"ただし、絶対に無理はしないこと
倒れることを前提に、捨て身で
戦うなんてもってのほかよ
そんなの肉体的にも、精神的にもよくないわ",Clarissa,,Clarissa,,Clarissa
"戦闘が終わったら
一度ここに戻ってきてちょうだい
あなたの様子を確認しておきたいわ
もちろん、同行者が居ても全員で帰ってくるのよ",Clarissa,,Clarissa,,Clarissa
"あなたの腕なら問題ないと思うわ
けれど、体の異変を感じたら
いつでも戻ってきて",Clarissa,,Clarissa,,Clarissa
"倒れることを前提に、捨て身で
戦うなんてもってのほかよ
そんなの肉体的にも、精神的にもよくないわ",Clarissa,,Clarissa,,Clarissa
"戦闘が終わったら
一度ここに戻ってきてちょうだい
あなたの様子を確認しておきたいわ
もちろん、同行者が居ても全員で帰ってくるのよ",Clarissa,,Clarissa,,Clarissa
"素晴らしいわ、完璧よ
ええ、あなたならできると思っていたわ",Clarissa,,Clarissa,,Clarissa
"精一杯のお礼を用意しておいたわ
受け取ってちょうだい",Clarissa,,Clarissa,,Clarissa
"完璧とは言えないけど、こなしてきたようね
でも、あなたならもっとできたはずよ",Clarissa,,Clarissa,,Clarissa
"粗品ではあるけど、お礼を用意しておいたわ
よかったら使ってちょうだい",Clarissa,,Clarissa,,Clarissa
敵との戦闘で一度も死亡状態になりませんでした,The White Dragon,,The White Dragon,,The White Dragon
依頼者からの報酬が多くなります,The White Dragon,,The White Dragon,,The White Dragon
パーティメンバーが死亡状態になりました,The White Dragon,,The White Dragon,,The White Dragon
依頼者からの報酬が下がります,The White Dragon,,The White Dragon,,The White Dragon
