old,speaker,english,speaker,english,speaker
ネド王子に関する相談か――,Joseph,,Joseph,,Joseph
"大ごとでなければいいが
とにかく早く行ってあげなさい",Joseph,,Joseph,,Joseph
"時間を取らせてしまったな
もう大丈夫だ",The White Dragon,,The White Dragon,,The White Dragon
アッカーシェランの力になってやるがいい,The White Dragon,,The White Dragon,,The White Dragon
"ひと段落ではあるけれど――
黒騎士と悪しき竜がどこまで通じて
いたのかわからないよね",Klaus,,Klaus,,Klaus
"それはこれからの悪しき竜の動きから
見極めるしかないかな",Klaus,,Klaus,,Klaus
おお、おぬしか,Meirova,,Meirova,,Meirova
"ネド王子のことは聞いたな？
まだ、ここだけの話にしておいてくれ",Meirova,,Meirova,,Meirova
"あれやこれやと王子に押しつけ
過ぎたのかねえ",Bertha,,Bertha,,Bertha
"あたしも口で心配するほど
気づかいがなかったかもしれないね",Bertha,,Bertha,,Bertha
"たしかに王子はまだケツの青いガキだ
でも、重圧から逃げ出すようなやつじゃあ
なさそうだけどよ――",Gurdolin,,Gurdolin,,Gurdolin
まあ、わかんねえな,Gurdolin,,Gurdolin,,Gurdolin
隊長！,Lise,,Lise,,Lise
"ネド王子が行方不明なの
急いで探しに行かなくちゃ",Lise,,Lise,,Lise
"王子はどこでしょうね――
行き先の見当くらい
つきそうなものですけど――",Elliot,,Elliot,,Elliot
"皆さん、おそろいですね
さて、黒騎士との戦いの直後に姿を消した
王子ですが――",Gerhard,,Gerhard,,Gerhard
メガド離宮で姿を見たという者を見つけました,Gerhard,,Gerhard,,Gerhard
"目撃者は王子と面識のある兵士ですし
離宮は、メガドに隣接する竜の神殿
となれば、ネド王子であることは確実でしょう",Gerhard,,Gerhard,,Gerhard
"すでにジリアンが向かっていますが
皆さんもお急ぎください",Gerhard,,Gerhard,,Gerhard
王子にもしものことがあれば――終わりです,Gerhard,,Gerhard,,Gerhard
しかし、わからないのは王子の気持ちですね,Gerhard,,Gerhard,,Gerhard
"無事に保護しても、それがわからなければ
また同じことが起こるでしょう",Gerhard,,Gerhard,,Gerhard
"メイロワ将軍が何か知っているかも
しれませんが今のところ黙して語らずを
決め込んでいるようですね",Gerhard,,Gerhard,,Gerhard
"メガドの離宮は竜の神殿さ
あんたの故郷にも神殿はあるんだろう？",Bertha,,Bertha,,Bertha
"今は、竜はいないってのに――
そんなところで王子は何をしているんだろうね",Bertha,,Bertha,,Bertha
"当然と言えば当然ですが、メイロワ将軍の
表情が冴えませんね
話を聞いてみたらどうです？",Elliot,,Elliot,,Elliot
王子と覚者――,Gurdolin,,Gurdolin,,Gurdolin
"両方ともしっかりやれってのは
荷が重いかもしれねえな",Gurdolin,,Gurdolin,,Gurdolin
王子、どうしちゃったのかなあ,Lise,,Lise,,Lise
分からん――,Meirova,,Meirova,,Meirova
"体制が整い次第、次なる準備のために
神殿へ行くという話は
王子ともすでにしていたのだ",Meirova,,Meirova,,Meirova
それなのにひとりで行ってしまうとは――,Meirova,,Meirova,,Meirova
"とにかく、一刻も早く王子と会って
話を聞かなくてはな",Meirova,,Meirova,,Meirova
"さあ、離宮へ行こうではないか
離宮へと繋がるメガド王宮層に
案内人を待たせている",Meirova,,Meirova,,Meirova
それぞれ現地集合だ,Meirova,,Meirova,,Meirova
"面目ない
いよいよこれからと言うときに――",Meirova,,Meirova,,Meirova
ここに来る途中でジリアンと会いましてね,Gerhard,,Gerhard,,Gerhard
"あの子は先に離宮に向かいました
向こうで合流できるでしょう",Gerhard,,Gerhard,,Gerhard
待っていたよ,Yuri,,Yuri,,Yuri
"メガド離宮は、このすぐ先で
王子が目撃された場所は
離宮の最下層にある祭壇だということだ",Yuri,,Yuri,,Yuri
"だが、大地の衰えと共に離宮の中は
邪悪な魔物で満たされてしまっている",Yuri,,Yuri,,Yuri
十分に気をつけて進んでくれ！,Yuri,,Yuri,,Yuri
わたしもさっき着いたんだ,Gillian,,Gillian,,Gillian
"王子の気持ちに寄り添っていたつもりだけど
わたしの思い上がりだったのかな",Gillian,,Gillian,,Gillian
"メイロワ将軍には王子の行き先の
心当たりがある――",Gurdolin,,Gurdolin,,Gurdolin
んな感じだったな,Gurdolin,,Gurdolin,,Gurdolin
"耳を澄ますと笛の音が聞こえる――
なんてことは全然ないね
何も聞こえないや",Lise,,Lise,,Lise
"俺たちが当てずっぽうに動いても
王子にはたどり着けませんよね",Elliot,,Elliot,,Elliot
何か情報をもらわないと――,Elliot,,Elliot,,Elliot
"笛を手に入れたのなら、おそらく
王子の行き先は火垂れ山",Meirova,,Meirova,,Meirova
"火垂れ山は竜の住み処なのだが
道中はおそろしい魔物の巣窟だ",Meirova,,Meirova,,Meirova
"王子はおそらく、王家に伝わる抜け道を
使うだろうが、わしらは入り口さえ知らん",Meirova,,Meirova,,Meirova
"ここはいったん展望城に戻り
情報を集めようではないか",Meirova,,Meirova,,Meirova
"こと、抜け道などに関しては
ベルタが何か知っているかも知れん――",Meirova,,Meirova,,Meirova
――おっと、忘れるところであった,Meirova,,Meirova,,Meirova
"この離宮を出たすぐその場所には、小さな礎が
あったはず",Meirova,,Meirova,,Meirova
"再度ここを通り抜けずとも良いように
礎を解放しておくと良いだろう",Meirova,,Meirova,,Meirova
"さあ、礎を解放した後は、急ぎ城へ戻って
ベルタに聞こうではないか",Meirova,,Meirova,,Meirova
"火垂れ山へ通じる王家の道がわかれば
しめたものだ",Meirova,,Meirova,,Meirova
"なんだって？
火垂れ山の行き方？",Bertha,,Bertha,,Bertha
"そりゃ火垂れ山へ通じる
魔物がうじゃうじゃいる山の麓を辿って――
ああ、王家に伝わる、秘密の経路かい？",Bertha,,Bertha,,Bertha
"北の土地に関する秘密の情報は
北の盗賊が、がっちり固めていてね
あたしらでもおいそれと嗅ぎまわるわけには
いかないのさ",Bertha,,Bertha,,Bertha
"だけど、国が滅ぶかどうかの瀬戸際に
そんなこともいってられないね",Bertha,,Bertha,,Bertha
そうさね――ちょっと時間をおくれよ,Bertha,,Bertha,,Bertha
"北の盗賊の頭目にかけあってみよう
進展があったらすぐ連絡するからね",Bertha,,Bertha,,Bertha
"ちょっと時間をくれと言っただろう？
年を取ると旅支度ひとつにも手間取っちまうものさ",Bertha,,Bertha,,Bertha
"ベルタめ――
もったいぶっているわけではないだろうな
こうしているあいだにも王子は――",Meirova,,Meirova,,Meirova
今のうちに休んでおくのもいいかもね,Gillian,,Gillian,,Gillian
"王子の気持ちはわかりませんけど
自分の子供の頃を思い出すと――",Elliot,,Elliot,,Elliot
"うまく説明できる自信がないから
何も言わないとか――
そんな感じではないでしょうか",Elliot,,Elliot,,Elliot
"結局のところ、王子が逃げている理由なんて
どうでもいい――
そんな気がしてきたぜ",Gurdolin,,Gurdolin,,Gurdolin
ガルドリンと話した？,Lise,,Lise,,Lise
"王子は目的に向かっているわけじゃなくて
わたしたちから逃げてるって言うんだよね
だとしたら――悲しくない？",Lise,,Lise,,Lise
"一歩、いや、半歩前進というところかな
うーん、いや、考えようによっては後退か",Klaus,,Klaus,,Klaus
"竜と覚者の関係は竜によって違う――
我が見識も役には立たないようだ",The White Dragon,,The White Dragon,,The White Dragon
"ふーむ――ネド王子はいったい
何を考えているのか――",Joseph,,Joseph,,Joseph
"まさかとは思うが――
以前セシリーと一緒に来たロイグのように
悪しき者に心を奪われたりはしておらんか",Joseph,,Joseph,,Joseph
"となれば厄介だぞ？
もしも王子に剣を向けることになった時は
おまえたちは手を引け",Joseph,,Joseph,,Joseph
