old,speaker,english,speaker,english,speaker
"地上の方、もしよければ
力を貸してください",Ariadne,,Ariadne,,Ariadne
"この地の南、今は廃墟となった地域がありますが
今は亡き住民が残した品があれば
持ち帰って頂きたいのです",Ariadne,,Ariadne,,Ariadne
"ただ廃墟やそれまでの道すがらには
数多の魔物が潜んでいて
常に危険を伴うのです",Ariadne,,Ariadne,,Ariadne
"急ぎはしません
頭の片隅にでもとどめておいてください",Ariadne,,Ariadne,,Ariadne
"地上の方、もしよければ
力を貸してください",Ariadne,,Ariadne,,Ariadne
"この地の南、今は廃墟となった地域がありますが
今は亡き住民が残した品があれば
持ち帰って頂きたいのです",Ariadne,,Ariadne,,Ariadne
"ただ廃墟やそれまでの道すがらには
数多の魔物が潜んでいて
大きな危険を伴うのです",Ariadne,,Ariadne,,Ariadne
"急ぎはしません
頭の片隅にでもとどめておいてください",Ariadne,,Ariadne,,Ariadne
"地上の方、もしよければ
力を貸してください",Ariadne,,Ariadne,,Ariadne
"この地の南、今は廃墟となった地域がありますが
今は亡き住民が残した品があれば
持ち帰って頂きたいのです",Ariadne,,Ariadne,,Ariadne
"ただ廃墟やそれまでの道すがらには
数多の恐ろしい魔物が潜んでいて
非常に大きな危険を伴うのです
それゆえあまり遺品の回収は進んでいません",Ariadne,,Ariadne,,Ariadne
"急ぎはしません
頭の片隅にでもとどめておいてください",Ariadne,,Ariadne,,Ariadne
"確かに受け取りました
ありがとうございます",Ariadne,,Ariadne,,Ariadne
"不運にも命を絶たれた彼らの
その思いだけでも引き継いでいけたら――",Ariadne,,Ariadne,,Ariadne
また何かあればお願いしますね,Ariadne,,Ariadne,,Ariadne
"確かに受け取りました
ありがとうございます",Ariadne,,Ariadne,,Ariadne
"不運にも命を絶たれた彼らの
その思いだけでも引き継いでいけたら――",Ariadne,,Ariadne,,Ariadne
"――姉が犠牲になった時
そう心に決めたんです",Ariadne,,Ariadne,,Ariadne
また何かあればお願いしますね,Ariadne,,Ariadne,,Ariadne
"確かに受け取りました
ありがとうございます",Ariadne,,Ariadne,,Ariadne
"不運にも命を絶たれた彼らの
その思いだけでも引き継いでいけたら――",Ariadne,,Ariadne,,Ariadne
"その時は、勇気を出して新しい未来へと
向き合えそうな気がするんです",Ariadne,,Ariadne,,Ariadne
"みんな、いっぱい見守ってくれてるから――
歩き出せそうな気がするんです",Ariadne,,Ariadne,,Ariadne
また何かあればお願いしますね,Ariadne,,Ariadne,,Ariadne
メルゴダ各所に魔物がいる現在――,Ariadne,,Ariadne,,Ariadne
"無理だけは禁物です
約束してくださいね",Ariadne,,Ariadne,,Ariadne
