old,speaker,english,speaker,english,speaker
"パーティメンバーが死亡状態になりました
依頼者からの報酬が下がります",The White Dragon,,The White Dragon,,The White Dragon
"実は、村の近くにどこかの洞窟から追いやられた
魔物が巣食ってしまったようで
夜な夜な、畑が踏み荒らされているんです",Artin,,Artin,,Artin
"作物は植え替えれば、なんとか
問題はないそうなのですが
このままでは、この先家畜小屋を作れても
まともに飼育できないでしょう",Artin,,Artin,,Artin
"――もしや、あなたが追い払ってきてくださると？
それは心強い！
覚者ともなる方なら、一度も膝をつかずに
退治することも可能でしょうな？",Artin,,Artin,,Artin
"動物は相手に弱みが見えると増長します
これは魔物でも同じことでしょう
先を見据えて――どうかよろしくお願いします",Artin,,Artin,,Artin
"実は、村の近くにどこかの洞窟から追いやられた
魔物が巣食ってしまったようで
夜な夜な、畑が踏み荒らされているんです",Artin,,Artin,,Artin
"ぜひとも、一度も膝をつかないように
退治していただければ幸いです
もう二度とこの辺りに寄り付かないように
しなければ意味がありませんからな",Artin,,Artin,,Artin
"これはこれは、お疲れ様でした
一度も膝をつかずに
成し遂げていただけたようですね",Artin,,Artin,,Artin
"あなたのような方が、もっと早く来てくだされば
このような戦争が起きることも
なかったのかもしれませんなぁ――
いや、言っても仕方のないことですが",Artin,,Artin,,Artin
"おやおや、随分とまた――
お怪我はありませんか？
ご無理を言ってしまったようで、申し訳ありません",Artin,,Artin,,Artin
"やはり、広い牧地と管理を必要とする牧畜を
この状況で行うのは厳しいのでしょうか――
またもや魔物が現れたときに
あなたがいてくださるとは限りませんからね",Artin,,Artin,,Artin
