old,speaker,english,speaker,english,speaker
"調理台に釜戸――
ここもだいぶ食堂らしくなってきたよね",Carrie,,Carrie,,Carrie
"あとは、潰されちゃった井戸が
元通りになれば言うこと無しだよ",Carrie,,Carrie,,Carrie
"料理ってなんだかんだで水をいっぱい使うでしょ？
食堂の中に井戸があるのと無いのとでは
大違いなんだ",Carrie,,Carrie,,Carrie
"うぅん――
やっぱり直したいなぁ――",Carrie,,Carrie,,Carrie
"井戸を直すための<COL ff2600>《水はけの良い石》</COL>なんだけど
実は、どこかで見たような気がするんだよね",Carrie,,Carrie,,Carrie
"どの辺りで見たかは忘れちゃったんだけど
「何かに使えそうだな」って思ったことだけは
覚えてるというか――",Carrie,,Carrie,,Carrie
"ほら、前もだったけど
いつどこから魔物が飛び出してくるかって
警戒してると、つい忘れちゃうんだよね",Carrie,,Carrie,,Carrie
"この辺りに落ちてる物のこと
詳しそうな人っていないかな――",Carrie,,Carrie,,Carrie
"井戸を直すための<COL ff2600>《水はけの良い石》</COL>――
どこかで見たような気はするんだよね",Carrie,,Carrie,,Carrie
"この辺りに落ちてる物のこと
詳しそうな人っていないかな――",Carrie,,Carrie,,Carrie
"あれっ、<COL ff2600>《水はけの良い石》</COL>――！
またあなたが見つけてくれたの！？",Carrie,,Carrie,,Carrie
"アタシも今回はちゃんと覚えてたんだけどなぁ
魔物を警戒するあまり、視野が
狭くなってたのかしら",Carrie,,Carrie,,Carrie
"ともあれ、これで井戸が直せそう
やっぱりあなたに言っておいてよかったわ！",Carrie,,Carrie,,Carrie
"次にあなたが来てくれる頃には
きっともっと食堂らしくなってるはずよ
ありがとう！",Carrie,,Carrie,,Carrie
