old,speaker,english,speaker,english,speaker
"順当に行けばアッカーシェランでは
ネド王子のベルタ救出作戦が始まることだろう",Joseph,,Joseph,,Joseph
"存分に力を発揮して
白竜の覚者の力を見せつけてこい
味方で良かったと思わせるのだ",Joseph,,Joseph,,Joseph
ネド王子はまだまだ子供だが――,Joseph,,Joseph,,Joseph
"話を聞く限り、義理堅く
人情にも篤い人物のようだ",Joseph,,Joseph,,Joseph
"わかるな？
なんとかして、貸しを作ってくるのだ",Joseph,,Joseph,,Joseph
"いかにしてアッカーシェランの王家に
恩を売るか――",Klaus,,Klaus,,Klaus
"ジョゼフ様は近頃そんなことばかり
考えているみたいなんだ",Klaus,,Klaus,,Klaus
"わたしの子供じみた振る舞いは忘れて欲しい
将軍にもたっぷり説教されたからね",Gillian,,Gillian,,Gillian
"さて、ネド王子の行き先はダクレイム砦
でも、その前に、ロスギル村へ行ってほしいんだ",Gillian,,Gillian,,Gillian
"ダクレイム突入準備のために、イェルハルドを訪ねた
メイロワ将軍からの連絡が来ない",Gillian,,Gillian,,Gillian
"行って、状況を確認して、必要であれば
将軍の力になってほしい",Gillian,,Gillian,,Gillian
わたしはここで連絡を待つよ,Gillian,,Gillian,,Gillian
ネド王子は――そうだね,Gillian,,Gillian,,Gillian
"年の割にはしっかりした子供だ
物事の道理をわきまえ、おごることなく
民たちにも平等に接してくれる――",Gillian,,Gillian,,Gillian
"頼りないという声もあるけど
そこはわたしたちが補えばいい",Gillian,,Gillian,,Gillian
"王子は幼い頃、わしのことをメロジイ、メロジイと
慕ってくださってな――
ほどなく会えるのかと思うとわしはもう――",Meirova,,Meirova,,Meirova
さあ、頼むぞ、白竜の覚者たちよ,Meirova,,Meirova,,Meirova
"どうやら、この大陸じゃあ、盗賊どもも
けっこう大きな勢力らしいな",Gurdolin,,Gurdolin,,Gurdolin
"となれば、両方に恩を売っておくのは
悪くねえぞ",Gurdolin,,Gurdolin,,Gurdolin
"ここの連中、少々気風が荒いようだけど
悪人ではなさそうですよね",Elliot,,Elliot,,Elliot
"職業には目をつぶる必要がありますけど
戦力として期待してもいいんじゃないですかね",Elliot,,Elliot,,Elliot
"こんなことを気にしているのは
わたしだけかもしれないけど――",Lise,,Lise,,Lise
ネド王子、結構美形なんだって！,Lise,,Lise,,Lise
"アッカーシェランは遠からず
悪しき竜に踏みにじられて滅んでしまう
この運命はもう変えられないのだろう",Sly,,Sly,,Sly
