old,speaker,english,speaker,english,speaker
"待っていたぞ
いましがた使いの者から連絡がきた",Joseph,,Joseph,,Joseph
"フィンダムの各族長の結託により
"精霊の地"を封じていた印が解かれたようだ",Joseph,,Joseph,,Joseph
"もちろん、その奥深くにある芯なる樹の
汚染原因を絶つのがその目的だ",Joseph,,Joseph,,Joseph
"さあ、行きなさい
セシリーが待っているだろう",Joseph,,Joseph,,Joseph
"最後まで、誠意を持って戦うんだ
ふむ――これでは「覚者に理を説く」だな",Joseph,,Joseph,,Joseph
さあ、フィンダムに戻ってやりなさい！,Joseph,,Joseph,,Joseph
"精霊の地"とか"芯なる樹"とか――,Klaus,,Klaus,,Klaus
"おそらく、フィンダムという世界の核心というか
成り立ちの根本に関係するような場所のはず
敬虔な気持ちを忘れないようにね",Klaus,,Klaus,,Klaus
待っていたぞ、レスタニアのお方よ,Gearóid,,Gearóid,,Gearóid
"今後のわたしの役割を話しておきたいが
ここはひとまずガラダ族長と話してくれ",Mordred,,Mordred,,Mordred
俺はドハティ,Doherty,,Doherty,,Doherty
"おまえたちに最大限の便宜を図るように
ガラダから言われている",Doherty,,Doherty,,Doherty
"わたしはマイア
精霊竜の守番が仕事です",Maia,,Maia,,Maia
"どうか――
かつてのように、精霊竜とともに過ごせるよう
ご助力くださいませ",Maia,,Maia,,Maia
"ターグだ
精霊竜の守番をしている",Terg,,Terg,,Terg
"竜が不在の今、せめて、おまえたちの
役に立てるのなら本望だ",Terg,,Terg,,Terg
""精霊の地"の中心である"芯なる樹"を
目指してくれ
まずは、到達することが大事だ",Gearóid,,Gearóid,,Gearóid
"フィンダムの未来をおまえたちに託す
頼んだぞ",Mordred,,Mordred,,Mordred
"俺と話しても何も変わらんぞ
いや、俺の機嫌が悪くなるだけだ
無駄なことが大嫌いでね",Doherty,,Doherty,,Doherty
"フィンダムのために――ウィルミアのために
どうかよろしくお願いします
さあ、早く"芯なる樹"へ",Maia,,Maia,,Maia
"初めて見た者は誰もがその美しさに
目を奪われ、息をすることも忘れる――",Terg,,Terg,,Terg
""芯なる樹"は、本来そういうものだ
ああ――本来はな",Terg,,Terg,,Terg
"《原始の雫》はわたしがしっかりと身につけて
目的地まで運びますからご安心ください",Cecily,,Cecily,,Cecily
"フィンダムへ来てからこっち、空気が濃くて
何度もむせ返ったが――
このあたりは、また、別格に濃いな",Gurdolin,,Gurdolin,,Gurdolin
"みんな笑ったけどさあ――
掃除なんか好きな人って、いる！？",Lise,,Lise,,Lise
"まあ、それはともかく、隊長、早く行こう
嫌なことはさっさと終わらせちゃおうよ",Lise,,Lise,,Lise
中は魔物がいっぱい棲みついてるんでしょうね,Elliot,,Elliot,,Elliot
"いえいえ、怖じ気づいたわけじゃなくて
気が急くというかなんというか――",Elliot,,Elliot,,Elliot
父から、鍵を預かっています,Cecily,,Cecily,,Cecily
"わたしたちの村は、ずっとずっと、長い間
この洞を守り、竜の世話をしてきました",Cecily,,Cecily,,Cecily
"この鍵を使って、回廊の横にある扉を開け
中に入って下さい",Cecily,,Cecily,,Cecily
そこに、礎があります,Cecily,,Cecily,,Cecily
"礎を解放し、芯脈の治療と、樹内の侵食魔を
掃討するための足掛かりとしましょう",Cecily,,Cecily,,Cecily
"道中の安全は確保されたようです
みなさんは、どうか休息を",Cecily,,Cecily,,Cecily
"侵食魔をぶっ倒さねえと、俺たちの仕事は
終わらねえってことだな？",Gurdolin,,Gurdolin,,Gurdolin
"ふん、俺たち待ちなんて、気が重い
さっさと終わらせようぜ",Gurdolin,,Gurdolin,,Gurdolin
"あー、今からが掃除本番ってこと？
あーあ！",Lise,,Lise,,Lise
"俺は掃除嫌いじゃないですよ
やればかならず良い結果になりますからね！",Elliot,,Elliot,,Elliot
"フィンダムの浄化はおあずけということだね
うん、報告はとてもうれしいけど、戻った方が
良くはないかな？",Klaus,,Klaus,,Klaus
"――このところ白竜が押し黙ったままなのだ
意識だけをどこかに飛ばしているのだろうか",Joseph,,Joseph,,Joseph
過去を振り返ると――あまりよい兆候とはいえない,Joseph,,Joseph,,Joseph
"フィンダムでの活動が佳境だと思うが
頭の片隅にでも、置いといてくれ",Joseph,,Joseph,,Joseph
