old,speaker,english,speaker,english,speaker
"ねぇねぇ、覚者さん！
今日も敵をやっつけに行くの？",Bilge,,Bilge,,Bilge
"へへへ、覚者さんにだけ内緒の話を
教えてあげるね
じつはね、庭園から下を見下ろしてたら――",Bilge,,Bilge,,Bilge
"幽霊みたいな影がたくさん
《<STG 1024>》から出てきて
こっちの方へ来るのを見たんだ！",Bilge,,Bilge,,Bilge
"へへ――この話、まだ誰にも話していないんだよ！
こっちに来て、一体何するんだろうね？",Bilge,,Bilge,,Bilge
"幽霊みたいな影がたくさん
《<STG 1024>》から
出てくるのを見たんだ！",Bilge,,Bilge,,Bilge
"誰にも話してないから
僕と覚者さんだけの秘密だよ！
なになに、覚者さん
幽霊に会いに行くの？",Bilge,,Bilge,,Bilge
"いいなぁ、僕も行ってみたい
お城の外へ出て、カッコよく戦いたいなぁ",Bilge,,Bilge,,Bilge
"おかえりなさい！
幽霊たちはどうだった？",Bilge,,Bilge,,Bilge
"え――悪い奴らだったの？
それでそれで？
覚者さんは――みんなやっつけたんだ！",Bilge,,Bilge,,Bilge
"すごいなぁ、覚者さんはやっぱりカッコいい！
僕も女王さまの子どもだったら
覚者になれたのかなぁ",Bilge,,Bilge,,Bilge
