old,speaker,english,speaker,english,speaker
"よお覚者さん、また会えてうれしいよ！
あのデーモンを討伐したあんたやお仲間のことを
悪く言う奴は、村にはもういない
ほんと、これってすごいことだよ",Mavail,,Mavail,,Mavail
"え？　俺の顔色が悪いって？
それで話しかけてきてくれたのか――
俺、そんなにひどい顔してたんだな",Mavail,,Mavail,,Mavail
"あぁ――今あんたに会えて、本当に良かったよ
聞いてくれ――デーモンなんて比じゃない
とんでもねえヤツが、この村の外にいる",Mavail,,Mavail,,Mavail
"覚者さん――あいつらを追い払ってくれないか
ただ追い払うだけじゃない
一度も倒れずに、圧倒的な力を見せつけてやるんだ
あいつらに舐められたら――この村は終わりだ",Mavail,,Mavail,,Mavail
"あいつらを追い払ってくれないか
ただ追い払うだけじゃない
一度も倒れずに、圧倒的な力を見せつけてやるんだ
あいつらに舐められたら――この村は終わりだ",Mavail,,Mavail,,Mavail
"このことは、村の奴らには言わないでくれ
また、よそ者がどうとか、遺跡の呪いだとか
騒ぎ出してうるさいだろうからな",Mavail,,Mavail,,Mavail
"おお、見事に追い払って来てくれたんだな！
やっぱりあんたはやると信じてたよ――
これなら、デーモンなんかメじゃないな！",Mavail,,Mavail,,Mavail
"あんな奴ら見たこと無いけど、やっぱり遺跡の――？
だとしたら、良いか悪いかはともかく
変革に向かってるってことなんだろうな――
うん、俺は希望を捨てないぜ",Mavail,,Mavail,,Mavail
"――そうか、ダメだったか
だが、まぁ、なんとか追い払ったんだし
しばらくの間は大丈夫だろう",Mavail,,Mavail,,Mavail
"もし、また現れたら
今度こそ叩きのめしてきてくれないかな
――グリンデュアを、見捨てないでくれよな",Mavail,,Mavail,,Mavail
パーティメンバーが死亡状態になりました,The White Dragon,,The White Dragon,,The White Dragon
依頼者からの報酬が下がります,The White Dragon,,The White Dragon,,The White Dragon
