old,speaker,english,speaker,english,speaker
"あのね――前にわたしのために指輪を
作ってくれたの、覚えてる？",Mayleaf,,Mayleaf,,Mayleaf
"またね、欲しいなぁ――と思うのがあるんだけど
欲張っちゃダメかな？
でも、欲しいんだもの――仕方がないよね？",Mayleaf,,Mayleaf,,Mayleaf
"あのね――前にわたしのために指輪を
作ってくれたの、覚えてる？",Mayleaf,,Mayleaf,,Mayleaf
"またね、欲しいなぁ――と思うのがあるんだけど
欲張っちゃダメかな？
みんなのとは違う、珍しいのがいいなって
思っているんだけど",Mayleaf,,Mayleaf,,Mayleaf
"あのね――前にわたしのために指輪を
作ってくれたの、覚えてる？",Mayleaf,,Mayleaf,,Mayleaf
"またね、欲しいなぁ――と思うのがあるんだけど
欲張っちゃダメかな？",Mayleaf,,Mayleaf,,Mayleaf
"ほとんど誰も見たことがなくて
お店にもないような、綺麗で珍しいのが
欲しいなあって思っちゃったの",Mayleaf,,Mayleaf,,Mayleaf
"メイリーフが何かわがままを言ったみたいですね
あなたに装飾品をもらったのが
とってもうれしかったみたい",Pamela,,Pamela,,Pamela
"わあ！　これ――
本当にもらっていいの？
うれしいなあ",Mayleaf,,Mayleaf,,Mayleaf
"これ、すごい！　すっごくきれい！
え！？　わたしがもらっていいの？
お願いを聞いてくれたの？",Mayleaf,,Mayleaf,,Mayleaf
"うわ――うれしいよぉ
すっごくうれしいよ――ありがとう",Mayleaf,,Mayleaf,,Mayleaf
"うわ――きれい――あ、かわいい――
ううん、光にかざすと、ほら、虹色！
え？　これをわたしにくれるの？
お願いをきいてくれたの！？",Mayleaf,,Mayleaf,,Mayleaf
"うわ――うれしいよぉ
すっごくうれしいよ――ありがとう
あなたのこと、だーいすき！",Mayleaf,,Mayleaf,,Mayleaf
"わたしね、装飾品が大好きなの
綺麗な細工、見てるだけでたのしくて――",Mayleaf,,Mayleaf,,Mayleaf
"申し訳ありません
ご無理のない範囲でお願いできれば――",Pamela,,Pamela,,Pamela
