old,speaker,english,speaker,english,speaker
"《竜の巣》の魔物は
レスタニアのそれとは訳が違う
特にドラゴンはなおさらだ！",Zerkin,,Zerkin,,Zerkin
"今のうちに夢とロマンで
心を満たしておくといい！
恐怖でチャンスを逃すことのないようにな",Zerkin,,Zerkin,,Zerkin
"開催期間になったら
再度、俺の元に参加を申し出てくれ！",Zerkin,,Zerkin,,Zerkin
ゼルキンさんが船の準備をはじめたそうよ,Seneka,,Seneka,,Seneka
"危ないことはしないでほしいけれど
夢を追いかけることは素敵なことですよね",Seneka,,Seneka,,Seneka
"詳しい情報はレスタニアニュースを
確認の上、神殿内の《港洞》の船上にいる
ゼルキンさんをお訪ねください",Seneka,,Seneka,,Seneka
"船長はバカほど海とロマンを愛してるんだ
おっとあんたもその口だったけか",Volden,,Volden,,Volden
ま、俺もそうだがよ――,Volden,,Volden,,Volden
"うん、まもなく船の修理もおわり出航の準備も
整いつつあるよ",Pitt,,Pitt,,Pitt
"君も《竜の巣》に渡るつもりなら十分に仕度すると
いいね",Pitt,,Pitt,,Pitt
"《竜の巣》に向かう船の準備で
港もいつもより活気がありますよね",Moana,,Moana,,Moana
