old,speaker,english,speaker,english,speaker
"ちょっとした耳より情報を仕入れたんだが
誰彼問わず教えて広めるわけにはいかねぇ",Gunther,,Gunther,,Gunther
"気になるのか？
そうだな――それじゃ、俺の探してるものを
都合してきてくれたら、お前だけに教えてやろう",Gunther,,Gunther,,Gunther
物と情報で物々交換ってわけだ,Gunther,,Gunther,,Gunther
"おお、持ってきてくれたか
そうだ、こいつを探してたんだ――",Gunther,,Gunther,,Gunther
"で、肝心の情報だが
この前、島の南西の洞窟辺りで
妙な魔物を見てよ――",Gunther,,Gunther,,Gunther
"普通の魔物とは違う、不思議な力を感じたっつうかよ
とにかくただの魔物じゃなかったぜ",Gunther,,Gunther,,Gunther
"一度見に行ってみたらどうだ？
何かあるかもしれないぜ",Gunther,,Gunther,,Gunther
"ことの真相はお前の目で
確かめてくれ",Gunther,,Gunther,,Gunther
俺は確かに、ただものじゃない何かを感じたぜ,Gunther,,Gunther,,Gunther
"よう――あの魔物を倒してきたのか
何か感じるものはあったか？",Gunther,,Gunther,,Gunther
"まぁいい――
お前の目を見てれば何となく分かるぜ",Gunther,,Gunther,,Gunther
