old,speaker,english,speaker,english,speaker
"――あぁ、おまえか
少し手を貸してくれ",Vanessa,,Vanessa,,Vanessa
"実は、倉庫を確認したところ
色々と備蓄が不足していることが分かってな",Vanessa,,Vanessa,,Vanessa
"少々面倒をかけるが
補充が必要な物資を手に入れて欲しいんだ",Vanessa,,Vanessa,,Vanessa
"――あぁ、おまえか
少し手を貸してくれ",Vanessa,,Vanessa,,Vanessa
"オークとの戦いで、備蓄していた物資を
かなり使ってしまってな――
このままでは砦の維持が難しい",Vanessa,,Vanessa,,Vanessa
"少々面倒をかけるが
幾つかの物資を調達してきて欲しい",Vanessa,,Vanessa,,Vanessa
"――あぁ、おまえか
丁度良いところに来てくれた",Vanessa,,Vanessa,,Vanessa
"北のオークどもの動きが不穏だという報せが入ってな
急ぎ防衛のため準備を進めているのだが",Vanessa,,Vanessa,,Vanessa
"倉庫を調べたところ
物資が色々と不足していたことが分かった
オークどもと戦う以前の問題だ――",Vanessa,,Vanessa,,Vanessa
"そこで頼みたい
何とかこれらの物資を手に入れてきて欲しい",Vanessa,,Vanessa,,Vanessa
"見事な手際だな――
おまえになら、これも頼めそうだ",Vanessa,,Vanessa,,Vanessa
"ご苦労だった
助かるよ――",Vanessa,,Vanessa,,Vanessa
これで当面は備蓄の心配からは解放されたわけだ,Vanessa,,Vanessa,,Vanessa
これからも立ち寄った時は声をかけてくれ,Vanessa,,Vanessa,,Vanessa
"ご苦労だった
ああ、助かるよ",Vanessa,,Vanessa,,Vanessa
"これで何とか不足していた物資の
補充ができた
礼を言う――",Vanessa,,Vanessa,,Vanessa
"これからも立ち寄った時は声をかけてくれ
仕事ならいっぱいあるぞ",Vanessa,,Vanessa,,Vanessa
"よくやってくれた
さすがだな――
他の連中にも見習わせたいぐらいだ",Vanessa,,Vanessa,,Vanessa
"いっそ、このまま砦にとどまり
私のとなりで力を発揮してくれてもいいのだが――
まあ、レオがうるさいか",Vanessa,,Vanessa,,Vanessa
"おまえならいつでも歓迎する
また顔を見せてくれ",Vanessa,,Vanessa,,Vanessa
"てこずっているのか？
不慣れは理由にならないぞ？",Vanessa,,Vanessa,,Vanessa
