old,speaker,english,speaker,english,speaker
受注前依頼文,Carrie,,Carrie,,Carrie
受注時会話,Carrie,,Carrie,,Carrie
納品完了前会話パターンA,Carrie,,Carrie,,Carrie
納品完了時会話パターンA,Carrie,,Carrie,,Carrie
納品後会話パターンA,Carrie,,Carrie,,Carrie
クリア時会話,Carrie,,Carrie,,Carrie
納品完了前会話パターンB,Carrie,,Carrie,,Carrie
納品完了時会話パターンB,Carrie,,Carrie,,Carrie
納品後会話パターンB,Carrie,,Carrie,,Carrie
納品アイテム選択会話,Carrie,,Carrie,,Carrie
納品アイテムAを納品したい,Carrie,,Carrie,,Carrie
納品アイテムBを納品したい,Carrie,,Carrie,,Carrie
納品アイテムAルート選択時会話,Carrie,,Carrie,,Carrie
納品アイテムBルート選択時会話,Carrie,,Carrie,,Carrie
