old,speaker,english,speaker,english,speaker
悪しき竜の、おまえたちを呼んだ目的なのだが――,Joseph,,Joseph,,Joseph
"力の誇示とレスタニアへの恫喝に加えて
覚者の勧誘ということはないだろうか",Joseph,,Joseph,,Joseph
"レスタニアの、大勢いる覚者の中には
"悪しき竜"の圧倒的な暴力に惹かれる者が
いないとも限らない",Joseph,,Joseph,,Joseph
"そのような覚者を誘い出すための
誘惑――",Joseph,,Joseph,,Joseph
"もちろん、わたしはおまえたちを
信頼しているがな",Joseph,,Joseph,,Joseph
"――隊長よ
早々にネド王子に竜力を継承させて
わたしを安心させてくれ",Joseph,,Joseph,,Joseph
"我ながらなんとも身勝手な考えだと思うが
これが本心だ
レスタニアを思う気持ちは偽れない",Joseph,,Joseph,,Joseph
何しろ覚者は大勢いるからな,Joseph,,Joseph,,Joseph
"ひとりくらい、悪しき竜になびく者が
いるかもしれん
ああ、由々しき問題だ！",Joseph,,Joseph,,Joseph
ジョゼフ様が変なことを言い出したね,Klaus,,Klaus,,Klaus
"まあ、僕も気持ちはわからないでもないし
ひとつの可能性として否定はできないよね",Klaus,,Klaus,,Klaus
"君たちが望まなくても、何かしらの方法で
竜力を押しつけることだってできるのかもしれない",Klaus,,Klaus,,Klaus
"隊長さん、お待ちしていました
まず報告です
最初は良い報せから",Nedo,,Nedo,,Nedo
"展望城のオークたちが大きな戦いの準備を
始めたという報せがありました
イェルハルドやジリアンたちの陽動作戦に
まんまと引っかかったようです",Nedo,,Nedo,,Nedo
次に――,Nedo,,Nedo,,Nedo
"実は、城に潜入するための王家の通路が
まだ見つかっていません",Nedo,,Nedo,,Nedo
"でも、あと少しなんです
城の周辺はたいてい調べ終わって
残りは限られた地域だけ
王家の通路へと通ずる入り口は必ずそこにあります",Nedo,,Nedo,,Nedo
"隊長さん、皆さん
どうか"秘密の入り口"を見つけ出してください",Nedo,,Nedo,,Nedo
