old,speaker,english,speaker,english,speaker
"島へ渡る時は、準備ぬかりなく
――いいな？",Joseph,,Joseph,,Joseph
"黒騎士はその力がどれほどか
計り知れぬほど恐ろしい相手です",Cecily,,Cecily,,Cecily
"けれど、私を狙い、そのために人々を襲い
あまつさえ大地を穢さんとする者を
見過ごすわけにはいきません",Cecily,,Cecily,,Cecily
隊長さん――,Cecily,,Cecily,,Cecily
"あなたが蘇らせてくれたおかげで
わたしは自らの負う使命を
取り戻すことができました",Cecily,,Cecily,,Cecily
もう、闇は恐れません,Cecily,,Cecily,,Cecily
"今度こそ黒騎士を倒すことができる――
そう信じています",Cecily,,Cecily,,Cecily
"調査隊駐屯地のベルトランから
魔赤島の山頂部に通じる
駐屯地内の扉を解放したと連絡が入った",Joseph,,Joseph,,Joseph
"光り輝く歪みの場所へ向かうなら
そこを通るのが一番だろう",Joseph,,Joseph,,Joseph
"黒き騎士は異邦の力の使い手
――あなどるなよ",The White Dragon,,The White Dragon,,The White Dragon
俺はずっと自分の人生の主だった,Gurdolin,,Gurdolin,,Gurdolin
"でもよ、面倒な判断を人任せにするのも
悪くねえな",Gurdolin,,Gurdolin,,Gurdolin
"さあ、行けよ
付いていくぜ",Gurdolin,,Gurdolin,,Gurdolin
"問題を片づけたらフィンダム旅行かな？
楽しみ～！",Lise,,Lise,,Lise
"セシリーの面倒は俺が見ますから
隊長は現地状況の見極め、よろしくです！",Elliot,,Elliot,,Elliot
わたしはここで君たちの帰りを待つよ,Loeg,,Loeg,,Loeg
"一緒に行ったところで、足手まといになるのは
わかっているからね",Loeg,,Loeg,,Loeg
"こういう時の留守番は本当に忸怩たる思いだよ
でも、学究肌の宿命だね",Klaus,,Klaus,,Klaus
いよいよ黒騎士との決戦だな？,Zerkin,,Zerkin,,Zerkin
"さあ、船ン中で、きっちり休んでくれ
もっとも、すぐに到着させちまうけどよ",Zerkin,,Zerkin,,Zerkin
この先の、奥の扉を解放してある――,Bertrand,,Bertrand,,Bertrand
"扉の先は魔赤島の山頂部
あの忌まわしい赤い光のお膝元だ
決して気を抜くなよ",Bertrand,,Bertrand,,Bertrand
ガリュリュリュ！,Altered Zuhl,,Altered Zuhl,,Altered Zuhl
キキキキキ――,Altered Zuhl,,Altered Zuhl,,Altered Zuhl
グギギギギ――,Altered Zuhl,,Altered Zuhl,,Altered Zuhl
く――ろ――き――キキキキ――,Altered Zuhl,,Altered Zuhl,,Altered Zuhl
ぢから――ぢからを――ぐで――,Altered Zuhl,,Altered Zuhl,,Altered Zuhl
お――まーいーらーーー！,Altered Zuhl,,Altered Zuhl,,Altered Zuhl
ギニュー――,Altered Zuhl,,Altered Zuhl,,Altered Zuhl
ぶっころリュリュリュ――,Altered Zuhl,,Altered Zuhl,,Altered Zuhl
オマイロアァァァ――,Altered Zuhl,,Altered Zuhl,,Altered Zuhl
ズール――狙いはセシリーひとり,Black Knight,,Black Knight,,Black Knight
ズールよ！　もう、届かぬか――,Black Knight,,Black Knight,,Black Knight
勝利など――夢と知るがいい――,Black Knight,,Black Knight,,Black Knight
覚者どもめ――こしゃくな,Black Knight,,Black Knight,,Black Knight
半端覚者に手こずるな！,Black Knight,,Black Knight,,Black Knight
ズール！　聞こえぬか、ズール！,Black Knight,,Black Knight,,Black Knight
みなさん、よろしくお願いします,Cecily,,Cecily,,Cecily
手強いけど、勝てます！,Cecily,,Cecily,,Cecily
隊長、さすがです！,Cecily,,Cecily,,Cecily
声をかけあって！,Cecily,,Cecily,,Cecily
まだいけます！,Cecily,,Cecily,,Cecily
わたしが！,Cecily,,Cecily,,Cecily
くっ――みなさん、大丈夫ですか！？,Cecily,,Cecily,,Cecily
ここで倒れるわけにはいかない！,Cecily,,Cecily,,Cecily
ウィルミア――力を――！,Cecily,,Cecily,,Cecily
ふん、哀れなズールめ,Gurdolin,,Gurdolin,,Gurdolin
オレが眠らせてやる,Gurdolin,,Gurdolin,,Gurdolin
おら！　どっか行け！,Gurdolin,,Gurdolin,,Gurdolin
ズール、目を覚ませ！,Gurdolin,,Gurdolin,,Gurdolin
隊長、生きてっか！？,Gurdolin,,Gurdolin,,Gurdolin
俺は俺の勝利に賭けるぜ！,Gurdolin,,Gurdolin,,Gurdolin
ああこの感じ――侵食魔と同じ,Lise,,Lise,,Lise
前のズールが懐かしいよ,Lise,,Lise,,Lise
オマイ、おとなしくしな！,Lise,,Lise,,Lise
黒騎士、出てこい！,Lise,,Lise,,Lise
くう――意外と強い！,Lise,,Lise,,Lise
嫌い、嫌い、嫌い！,Lise,,Lise,,Lise
さっさと終わらせましょう！,Elliot,,Elliot,,Elliot
油断しちゃダメですよ！,Elliot,,Elliot,,Elliot
余力残してください！,Elliot,,Elliot,,Elliot
よく見て行きましょう！,Elliot,,Elliot,,Elliot
俺だってやってます！,Elliot,,Elliot,,Elliot
とどめだ！,Elliot,,Elliot,,Elliot
"黒騎士が消えればすべてが好転する――
今はただ、そう祈るほかありません",Cecily,,Cecily,,Cecily
"チッ――レオの奴、恰好つけやがって
バカでかい借りができちまったようだな
さっさと返してやろうぜ",Gurdolin,,Gurdolin,,Gurdolin
"レスタニアとフィンダムを繋ぐこの島は
侵食魔の巣窟でもあります",Elliot,,Elliot,,Elliot
"最終的には――
フィンダムから来る侵食魔を止めないと
問題は解決しませんよね",Elliot,,Elliot,,Elliot
隊長、一度神殿に戻ろうよ,Lise,,Lise,,Lise
"この目で見たこと、この耳で聞いたこと――
レオの最期の叫び――全部伝えないと",Lise,,Lise,,Lise
レオは――,Vanessa,,Vanessa,,Vanessa
"ふん、変わった奴だった
生涯、忘れることはないだろう",Vanessa,,Vanessa,,Vanessa
レオ――,Fabio,,Fabio,,Fabio
"さっさと酔ってしまいたいが
こんな時に限ってまったく酔えないんだ",Fabio,,Fabio,,Fabio
"レオのことは残念だったな
気を落とすなよ",Heinz,,Heinz,,Heinz
"レオが亡くなったと聞きました
その顔を見ると――ああ、本当なんですね",Pamela,,Pamela,,Pamela
レオとは、いつかまた会えるって思っていたのに――,Mayleaf,,Mayleaf,,Mayleaf
"レオの、言葉に憂いがなく――
澄んだ目で遠くを見ていたあの姿――",Loeg,,Loeg,,Loeg
"最期の瞬間まで覚者らしくあろうという
覚悟の賜物だったのかもしれないね",Loeg,,Loeg,,Loeg
"皆、レオのことを話しているが
誰もわたしに話そうとしない
まあ、察しは付くよ",Joseph,,Joseph,,Joseph
"――おかえり
レオのこと、聞いてるよ――",Klaus,,Klaus,,Klaus
"本当に、レオらしいっていうか、あはは――
うん――大変だったね",Klaus,,Klaus,,Klaus
"聞いたぞ
黒騎士はもういない",Gerd,,Gerd,,Gerd
"払った代償を嘆くより、強敵がいなくなったこと――
まず、その喜びを分かち合おうではないか",Gerd,,Gerd,,Gerd
"黒騎士が消えてもなお
レスタニアへの悪意は腐臭のごとく漂っている",The White Dragon,,The White Dragon,,The White Dragon
