old,speaker,english,speaker,english,speaker
敵との戦闘で一度も死亡状態になりませんでした,The White Dragon,,The White Dragon,,The White Dragon
依頼者からの報酬が多くなります,The White Dragon,,The White Dragon,,The White Dragon
パーティメンバーが死亡状態になりました,The White Dragon,,The White Dragon,,The White Dragon
依頼者からの報酬が下がります,The White Dragon,,The White Dragon,,The White Dragon
"この辺、増えてきた、強い魔物
オレ一人、倒す無理",Ivan,,Ivan,,Ivan
"魔物、今までにない、厄介
お前、手伝う、できるか？",Ivan,,Ivan,,Ivan
"相手、かなり、強い
お前、倒れないようにしろ
これ大事",Ivan,,Ivan,,Ivan
"魔物、倒したら
オレのとこ集まれ",Ivan,,Ivan,,Ivan
"相手、かなり、強い
お前、倒れないようにしろ
これ大事",Ivan,,Ivan,,Ivan
"魔物、倒したら
オレのとこ集まれ",Ivan,,Ivan,,Ivan
"お前、やっぱり筋いい
完璧に魔物倒した
オレ、お前誉める",Ivan,,Ivan,,Ivan
"お礼、用意した
とっておきのやつ",Ivan,,Ivan,,Ivan
"やれた、いいところまで
でも、もう少しできた",Ivan,,Ivan,,Ivan
"お前、次はやれる
もっとちゃんと、できる",Ivan,,Ivan,,Ivan
一応、お礼する,Ivan,,Ivan,,Ivan
