old,speaker,english,speaker,english,speaker
"覚者様――ですよね？
折り入ってお願いしたいことがあります",Woman,,Woman,,Woman
"わたしの恋人は
神殿に連なる騎士なのですが――",Woman,,Woman,,Woman
"任務でこの先に行ったきり
戻って来ないのです",Woman,,Woman,,Woman
"どうか、彼の消息の確認を
お願いできないでしょうか",Woman,,Woman,,Woman
"覚者様――ですよね？
折り入ってお願いしたいことがあります",Woman,,Woman,,Woman
"わたしの恋人は
神殿に連なる騎士なのですが――",Woman,,Woman,,Woman
"任務でこの先に行ったきり
戻って来ないのです",Woman,,Woman,,Woman
"どうか、彼の消息の確認を
お願いできないでしょうか",Woman,,Woman,,Woman
"魔物が跋扈する危険な場所と
聞いていますが――
お考え頂けませんか？",Woman,,Woman,,Woman
"覚者様――ですよね？
折り入ってお願いしたいことがあります",Woman,,Woman,,Woman
"わたしの恋人は
神殿に連なる騎士なのですが――",Woman,,Woman,,Woman
"任務でこの先に行ったきり
戻って来ないのです",Woman,,Woman,,Woman
"どうか、彼の消息の確認を
お願いできないでしょうか",Woman,,Woman,,Woman
"このあたりにはとても強い魔物が
棲みついていると聞いています",Woman,,Woman,,Woman
"大変危険なことは承知の上で――
厚かましいのですが――
お願いします――大切な人なんです",Woman,,Woman,,Woman
"これは――
亡くなった騎士の遺品？",Woman,,Woman,,Woman
"――彼の物ではないような――
ええ、ちがいますとも",Woman,,Woman,,Woman
"でも、ありがとうございます
わたしはここで彼を――
もう少し彼を待ちたいと思います",Woman,,Woman,,Woman
"これは――
亡くなった騎士の遺品？",Woman,,Woman,,Woman
"――彼の物ではないような――
ええ、ちがいますとも",Woman,,Woman,,Woman
"でも、ありがとうございます
魔物も多い中、大変だったと思います",Woman,,Woman,,Woman
"感謝はしておりますが――
わたしはここで彼を――
もう少し彼を待ちたいと思います",Woman,,Woman,,Woman
"これは――
亡くなった騎士の遺品？",Woman,,Woman,,Woman
"――彼の物ではないような――
ええ、ちがいますとも",Woman,,Woman,,Woman
"でも、ありがとうございます
魔物のせいで誰も引き受けてくれず
困り果てていました",Woman,,Woman,,Woman
"もちろん感謝はしておりますが――
わたしはここで彼を――
もう少し彼を待ちたいと思います",Woman,,Woman,,Woman
"ここで待てば彼が帰ってくる――
そう信じて待ち続けているのです
どうかよろしくお願いします",Woman,,Woman,,Woman
