old,speaker,english,speaker,english,speaker
油断するな,Vanessa,,Vanessa,,Vanessa
悪くない――その調子だ,Vanessa,,Vanessa,,Vanessa
目の前の敵に集中するんだ,Vanessa,,Vanessa,,Vanessa
切り込むぞ！,Vanessa,,Vanessa,,Vanessa
よし、ここは制圧した,Vanessa,,Vanessa,,Vanessa
それで良い、次に向かうぞ！,Vanessa,,Vanessa,,Vanessa
新手の敵だ、注意しろ！,Vanessa,,Vanessa,,Vanessa
今こそ名をあげる時だ――,Vanessa,,Vanessa,,Vanessa
相変わらずの臭いだな,Vanessa,,Vanessa,,Vanessa
今日こそ決着を付けてくれる！,Vanessa,,Vanessa,,Vanessa
逃がしたか――,Vanessa,,Vanessa,,Vanessa
ほら、よそ見しない！,Lise,,Lise,,Lise
はやくやっちゃって！,Lise,,Lise,,Lise
こっちにまわさないで！,Lise,,Lise,,Lise
さぁ、大掃除の開始よ！,Lise,,Lise,,Lise
その調子その調子！,Lise,,Lise,,Lise
良い感じ良い感じ！,Lise,,Lise,,Lise
ちょ、ちょっと――頼むわよ！,Lise,,Lise,,Lise
これって大変じゃない！？,Lise,,Lise,,Lise
こんなの聞いてないわよぉ,Lise,,Lise,,Lise
ほらほらお願い頑張って！,Lise,,Lise,,Lise
残念――せっかく調子でてきたのに――,Lise,,Lise,,Lise
覚者の命、全て狩り取ってくれるわ,Mogok,,Mogok,,Mogok
これは楽しめそうだな、褐色の女戦士よ,Mogok,,Mogok,,Mogok
覚者の命は値千金！　奪え！,Mogok,,Mogok,,Mogok
ほう――その細腕でやるな,Mogok,,Mogok,,Mogok
今日はここまでだ,Mogok,,Mogok,,Mogok
おまえの力では俺は倒せぬわ,Mogok,,Mogok,,Mogok
まさか――この――俺が――,Mogok,,Mogok,,Mogok
うがあぁぁぁぁぁぁ――,Mogok,,Mogok,,Mogok
