old,speaker,english,speaker,english,speaker
よその覚者が、こんな場所へ何しに来た？,Corentin,,Corentin,,Corentin
"なに？　私を助けに来ただと？
無用だ、必要無い
――と言いたいところだが",Corentin,,Corentin,,Corentin
"修業とは極限まで身を追い込むもの――
しかし、少々追い込み過ぎたようでな
かなり消耗している所に、強敵が現れたのだ
いつもならあの程度、一人でいなせるのだが――",Corentin,,Corentin,,Corentin
"申し訳ないが、手伝ってもらえると助かる
私もできるだけ戦うが――
あまり長くはもたないだろう
急いで片付けるよう、協力し合おうぞ",Corentin,,Corentin,,Corentin
"そうか――本当に安心した、感謝の言葉も無い
それにしても、あいつが素直に認める相手なんて――
この村でも数えるくらいしかいないだろう",Wine,,Wine,,Wine
"いや、当然か――タラスクを打ち倒した戦士だ
そんな偉大な戦士にこんな頼みを聞いてもらったとは
――今考えてみれば、なんと恐れ多い",Wine,,Wine,,Wine
"コランタンめ、そんな事になっても
まだ憎まれ口を――ヤツらしいな
人より少し勝気なだけで、悪気があるのではない",Wine,,Wine,,Wine
"そんなやつでも、友人としては悪い奴ではないのだ
命だけでも、助けてくれて感謝する",Wine,,Wine,,Wine
"これは、白き竜の覚者殿――
この度のご活躍、誠に敬服いたした
もし良ければ、近いうちに
ぜひ稽古でもつけていただきたい",Wine,,Wine,,Wine
"ところで、私に何か――
たしかに困り事は、無くも無いが
しかし、貴殿にそれを聞いていただくなど――
――いや、聞かれた手前、甘えさせていただくべきか",Wine,,Wine,,Wine
"実は、昨晩からコランタンの姿が見当たらない
周辺警備任務の後別れてから、今この時まで一度もだ
《<STG 827>》の方で見かけたという
目撃証言はあるようだが――",Wine,,Wine,,Wine
"こういったことは、村とは関係の薄い貴殿に頼みたい
コランタンも腕は立つが、万一タラスクと
鉢合わせでもしたら――
と、とにかく――急いで見つけて来てくれないか",Wine,,Wine,,Wine
"コランタンのやつが、昨晩あたりから見当たらないんだ
《<STG 827>》の方で
見たという証言もある――
貴殿に頼むのも筋違いかもしれぬが、探してきてほしい",Wine,,Wine,,Wine
"村とは関係の薄い貴殿だからこそ、自由に動けて
ピサル殿や皆に迷惑がかかるような事も無い
戦士仲間としてだけでなく、友人として心配して
いるのだ、ヤツに会ったらそう伝えてくれ",Wine,,Wine,,Wine
"ずいぶんと腕が立つと思ったら――
墓守や獣の王を倒したという覚者ではないか！
なるほど、飲み込めた――
ワイニが貴殿を寄越したのだな？",Corentin,,Corentin,,Corentin
ヤツめ――余計なことを,Corentin,,Corentin,,Corentin
"――いや、誰よりも村に尽くしてくれている相手に
こんな口を利くべきではなかった――お詫びする
危ない所を救ってくれたこと――ありがとう",Corentin,,Corentin,,Corentin
"実は、ワイニの奴がメキメキと最近腕を上げていてな
これではいかんと修行に来たのだ
村の力になりたくてやった事が
逆に迷惑になるとはな――面目ない",Corentin,,Corentin,,Corentin
"ぐっ――動けないとは、なんと情けない
よそ者にこんな姿を晒すことになるとは――
ピサル殿に合わせる顔が無い――",Corentin,,Corentin,,Corentin
"――なんだと、ワイニがお前をここへ？
余計な事を――だが命だけは助かった
今、村に余計な動揺を与えるのは避けたいからな
――フン、礼はしよう",Corentin,,Corentin,,Corentin
"このような奴ら、
普段なら一捻りなのだが――",Corentin,,Corentin,,Corentin
"ぐっ――助太刀、感謝する
私はまだ動けるぞ――",Corentin,,Corentin,,Corentin
くそ――力及ばず、ここまでか――,Corentin,,Corentin,,Corentin
