old,speaker,english,speaker,english,speaker
"あ！　そ、そこ行く強そうな人！
ちょっと僕の話を聞いてくれないかな",Nelson,,Nelson,,Nelson
"この洞窟は《南壁のひび》っていうん
だけど、キノザ組合が長く封鎖してるんだ",Nelson,,Nelson,,Nelson
"なんでも、洞窟の奥に"光るモノ"を
見た人が何人もいて――
確かめに行ったまま戻らなくて
立ち入り禁止になったみたいだね",Nelson,,Nelson,,Nelson
"一体"光るもの"って何だったんだろう
うぅ、それを考えると気になって眠れない――！
けど、確かめに行く勇気もない――！",Nelson,,Nelson,,Nelson
"お、お願いだ！
中にある"光るもの"の正体、確かめて
来てくれないかな",Nelson,,Nelson,,Nelson
"でないと気になるし眠れないし
どうにもできないんだ――",Nelson,,Nelson,,Nelson
"あ！　そ、そこ行く強そうな人！
ちょっと僕の話を聞いてくれないかな",Nelson,,Nelson,,Nelson
"この洞窟は《南壁のひび》っていうん
だけど、キノザ組合が長く封鎖してるんだ",Nelson,,Nelson,,Nelson
"なんでも、洞窟の奥にいくつもの
"光るモノ"を見た人が何人もいて――
確かめに行ったまま戻らなくて
立ち入り禁止になったみたいだね",Nelson,,Nelson,,Nelson
"一体"光るモノ"って何だったんだろう
うぅ、それを考えると気になって眠れない――！
けど、確かめに行く勇気もない――！",Nelson,,Nelson,,Nelson
"お、お願いだ！
中にある"光るもの"の正体、確かめて
来てくれないかな",Nelson,,Nelson,,Nelson
"でないと気になるし眠れないし
どうにもできないんだ――",Nelson,,Nelson,,Nelson
"いくつもって話だから
数はそこそこあるのかもしれないけど
どうか頼むよ！",Nelson,,Nelson,,Nelson
"あ！　そ、そこ行く強そうな人！
ちょっと僕の話を聞いてくれないかな",Nelson,,Nelson,,Nelson
"この洞窟は《南壁のひび》っていうん
だけど、キノザ組合が長く封鎖してるんだ",Nelson,,Nelson,,Nelson
"なんでも、洞窟の奥にそれはたくさんの
"光るモノ"を見た人がいて――
確かめに行ったまま戻らなくて
立ち入り禁止になったみたいだね",Nelson,,Nelson,,Nelson
"一体"光るモノ"って何だったんだろう
うぅ、それを考えると気になって眠れない――！
けど、確かめに行く勇気もない――！",Nelson,,Nelson,,Nelson
"お、お願いだ！
中にある"光るもの"の正体、確かめて
来てくれないかな",Nelson,,Nelson,,Nelson
"でないと気になるし眠れないし
どうにもできないんだ――",Nelson,,Nelson,,Nelson
"かなりたくさんあるって話だから
かなり大変かもしれないけど、どうか頼むよ！",Nelson,,Nelson,,Nelson
"へぇ、これが"光るモノ"の正体
だったんだ――",Nelson,,Nelson,,Nelson
"そうかぁ、もっとこう、スゴイもの
かと思ってたんだけど
意外だなぁ",Nelson,,Nelson,,Nelson
"ともあれ、はっきりしてすっきりしたよ
ありがとう！　",Nelson,,Nelson,,Nelson
"でも、もしかしたら他に
ホントの"光るもの"の正体が
あるのかも――いや、考えすぎか",Nelson,,Nelson,,Nelson
"なるほど――
これが"光るモノ"の正体だったんだ",Nelson,,Nelson,,Nelson
"こいつのために、いろいろな人がここに
入って、命を失った――
そう思うとやっぱり怖いね
好奇心、ゴブリンを殺すってやつなのかな",Nelson,,Nelson,,Nelson
"ともあれ、はっきりしてすっきりしたよ
ありがとう！　",Nelson,,Nelson,,Nelson
"でも、もしかしたら他に
ホントの"光るもの"の正体が
あるのかも――いや、考えすぎか",Nelson,,Nelson,,Nelson
"ああ、そうなんだ、これが――！
これが"光るモノ"の正体だったんだ",Nelson,,Nelson,,Nelson
"こいつのために、いろいろな人がここに
入って、命を失った――
でも、これだけの数が暗闇の中で
光ってたら、確かに何だろうって思うよね",Nelson,,Nelson,,Nelson
"ともあれ、はっきりしてすっきりしたよ
ありがとう！　",Nelson,,Nelson,,Nelson
"でも、ホントの本当にこれが
"光るもの"の正体なのかな――？
もしかして、まだが他にあるんじゃ――",Nelson,,Nelson,,Nelson
"急に無茶なことを言ってごめんよ――
うん、危ないとこだってことは
わかってる",Nelson,,Nelson,,Nelson
どうか、無茶はしないでね,Nelson,,Nelson,,Nelson
"なにせ、キノザ組合で立ち入りが制限
されてるような場所なんだから
入れないなら仕方ないよ",Nelson,,Nelson,,Nelson
