old,speaker,english,speaker,english,speaker
"聞いたぞ、お前！
マヌンの奴らに認められたんだって？
見かけによらず、スゲーんだな！",Dewey,,Dewey,,Dewey
"やっぱり、フィンダムならどこだろうと
力を示せば認められるんだ――
オレも、はやく一人前の戦士になりたいな",Dewey,,Dewey,,Dewey
"実はさ――《<STG 901>》に
新しいピクシーの王が現れたらしいんだ
オレ、そんな奴一発で倒してやるって
エトナに大口叩いちゃったんだ",Dewey,,Dewey,,Dewey
"こんな頼みごとするなんて
村の皆に聞かれたら笑われるだろうけど――
内緒で、俺の代わりに倒してきてくれないか？
エトナに言った通り、一度もやられず一発でさ！",Dewey,,Dewey,,Dewey
"俺の代わりに《<STG 901>》の
ピクシーの王を倒してきてくれ！
ちゃんと宣言通り、一度もやられず一発でな！",Dewey,,Dewey,,Dewey
"も、もちろんエトナのヤツには内緒だぞ！
あいつにばれたら村中に言いふらされる――",Dewey,,Dewey,,Dewey
"うわ――本当にやってきてくれたのか？
スゲー！　あんた本当にすごいな！
エトナも何も言ってなかったし
ちゃんと約束守ってくれたんだな！",Dewey,,Dewey,,Dewey
"へへっ――
これでエトナに良い顔できるぞ！
あとは俺が早いとこ
ホントに強い戦士になれば完璧だな！",Dewey,,Dewey,,Dewey
"え！　ピクシーの王にやられちゃったって
そんな――話と違うじゃんか！
ああ、こんなんじゃエトナに馬鹿にされる――",Dewey,,Dewey,,Dewey
"行ってくれたお礼はするけどさ――
オレのメンボク丸潰れだよ！
村の危機とか――大事な時はもっと頑張ってくれよ！",Dewey,,Dewey,,Dewey
パーティメンバーが死亡状態になりました,Archibald,,Archibald,,Archibald
依頼者からの報酬が下がります,Archibald,,Archibald,,Archibald
