old,speaker,english,speaker,english,speaker
おう、よくきたな！,Gurdolin,,Gurdolin,,Gurdolin
"ここの魔物は強力でな
腕試しも兼ねて何度か足を運んでいる",Gurdolin,,Gurdolin,,Gurdolin
"ちょうどいい
お前も挑んでみろ",Gurdolin,,Gurdolin,,Gurdolin
どれだけ腕を上げたか見せてもらおうか,Gurdolin,,Gurdolin,,Gurdolin
おう、よくきたな！,Gurdolin,,Gurdolin,,Gurdolin
"ここの魔物は強力でな
腕試しも兼ねて何度か足を運んでいる",Gurdolin,,Gurdolin,,Gurdolin
"ちょうどいい
お前も挑んでみろ",Gurdolin,,Gurdolin,,Gurdolin
"どれだけ腕を上げたか見せてもらおうか
なかなか歯ごたえある奴も多いぜ
へばるなよ",Gurdolin,,Gurdolin,,Gurdolin
おう、よくきたな！,Gurdolin,,Gurdolin,,Gurdolin
"ここの魔物は強力でな
腕試しも兼ねて何度か足を運んでいる",Gurdolin,,Gurdolin,,Gurdolin
"ちょうどいい
お前も挑んでみろ",Gurdolin,,Gurdolin,,Gurdolin
"どれだけ腕を上げたか見せてもらおうか
中には俺でも手こずる奴がいるがよ
へへ、お手並み拝見といこうか",Gurdolin,,Gurdolin,,Gurdolin
ほう、やるようになったな,Gurdolin,,Gurdolin,,Gurdolin
"だが、覚者の戦いに終わりはない
さらに腕を磨き続ける事だ",Gurdolin,,Gurdolin,,Gurdolin
この俺のようにな,Gurdolin,,Gurdolin,,Gurdolin
ほう、思ったよりやるじゃねぇか,Gurdolin,,Gurdolin,,Gurdolin
"だが、覚者の戦いに終わりはない
さらに腕を磨き続ける事だ
他にも強い魔物はうようよいるんだからな",Gurdolin,,Gurdolin,,Gurdolin
"じゃあ、またな
次までにもっと鍛えておけよ",Gurdolin,,Gurdolin,,Gurdolin
"はー、結構やるじゃねぇか！
こりゃ思ってた以上だ
俺もうかうかしてられねぇな",Gurdolin,,Gurdolin,,Gurdolin
"だが、覚者の戦いに終わりはない
さらに腕を磨き続ける事だ
覚者になっちまった以上
俺達は魔物を倒し続けるしかねぇ",Gurdolin,,Gurdolin,,Gurdolin
"どんな無茶苦茶な奴が現れようとだ
じゃあ、またな",Gurdolin,,Gurdolin,,Gurdolin
"あぁ？　どうした
まだお前の腕じゃ歯が立たないか？",Gurdolin,,Gurdolin,,Gurdolin
