old,speaker,english,speaker,english,speaker
"長く決めあぐねていたのだが――
おまえたちの不在がちな理由を
他の覚者たちにも伝えることにしたぞ",Joseph,,Joseph,,Joseph
"フィンダムに続いて、アッカーシェランという
新たな大陸と繋がったのだ
竜力の交わりがなんらかの影響を
覚者に及ぼさなんとは限らんからな",Joseph,,Joseph,,Joseph
"しかも黒い鎧の騎士の登場は
耳の早い連中の知るところとなった",Joseph,,Joseph,,Joseph
"となれば隠し立てするよりも
皆を巻きこんだ方が協力を得やすい
まあ、こっちのことは任せておけ",Joseph,,Joseph,,Joseph
"いよいよ王都メガドを攻めるのだろう？
大胆に、かつ、慎重にな",Joseph,,Joseph,,Joseph
"よくよく聞けば、黒い鎧の騎士というだけで
我々の知る黒騎士だと確認されたわけでは
ないらしいな",Joseph,,Joseph,,Joseph
となれば、まず、その確認を頼む,Joseph,,Joseph,,Joseph
"素性はともかくとして――
その黒い騎士の登場で王都メガドは
陥落したんだよね？",Klaus,,Klaus,,Klaus
"戦況を変えるほどの力を持つ騎士なんて
相当だよ？
気をつけてくれよ",Klaus,,Klaus,,Klaus
"待っていたぞ
策はできている",Meirova,,Meirova,,Meirova
さあ、軍議に参加しておくれ,Bertha,,Bertha,,Bertha
"作戦の選択肢はあまりないのに
人手が足りなくてどれも綱渡りなんだ",Gillian,,Gillian,,Gillian
おい、早く詳しいとこを聞こうぜ,Gurdolin,,Gurdolin,,Gurdolin
"そういえば、生きのびた兵が
結構いるって話だったよね",Lise,,Lise,,Lise
"黒い騎士はメガドに潜んでいるんでしょうかね
なんだか――静かで気味が悪いですよ",Elliot,,Elliot,,Elliot
今回の作戦もよろしくお願いします,Nedo,,Nedo,,Nedo
"一気に突入したいところだが
ここはこらえて戦力の増強を優先する",Meirova,,Meirova,,Meirova
具体的な作戦はジリアンから聞いてくれ,Meirova,,Meirova,,Meirova
"悪いけどよ――
真っ黒野郎との戦いに備えて
俺は、６割くらいでやらせてもらうぜ",Gurdolin,,Gurdolin,,Gurdolin
"生きのびた兵の保護が最優先
それでいいんだよね？",Lise,,Lise,,Lise
"黒い騎士のことが気になるけど――
ま、仕方ないか",Lise,,Lise,,Lise
"逃げのびた兵たちの士気は
どんな感じでしょうね",Elliot,,Elliot,,Elliot
"打ちひしがれているのか――
それとも反撃のきっかけを
待っているのか――",Elliot,,Elliot,,Elliot
うん、俺たち次第かもしれませんね,Elliot,,Elliot,,Elliot
"皆さんが気にしている黒い鎧の騎士の
情報を集めてみたのですが",Nedo,,Nedo,,Nedo
"文字通り、黒い鎧を着た騎士がオークどもを
差配していたということしか
今のところ、わからないようです",Nedo,,Nedo,,Nedo
北の盗賊たちは警戒心の強い連中だ,Bertha,,Bertha,,Bertha
"たとえ解放軍に賛同しても
表には出ない活動を望むだろうね",Bertha,,Bertha,,Bertha
わたしたちは生きのびた兵の捜索だ,Gillian,,Gillian,,Gillian
"こっちは南を当たるから、隊長は
エリ警備塔から先のエリアをお願いするね",Gillian,,Gillian,,Gillian
"彼らが隠れていそうな場所については
エリ警備塔前で待つユーリから聞いてくれる？",Gillian,,Gillian,,Gillian
"生きのびた兵たちを見つけたら
ネド王子のことを伝えてね",Gillian,,Gillian,,Gillian
無事で、覚者で、展望城に入ったって,Gillian,,Gillian,,Gillian
