old,speaker,english,speaker,english,speaker
"パーティーメンバーが死亡状態になりました
依頼者からの報酬が下がります",The White Dragon,,The White Dragon,,The White Dragon
"ねえねえ、あなたがウワサの覚者さま？
――やっぱり！
雰囲気からして絶対そうだと思ったわ",Muget,,Muget,,Muget
"覚者さまって、とっても強いって
聞いたんだけどホント？
疑うわけじゃないんだけど
私、実際に自分の目で見ないと信じないタチなの",Muget,,Muget,,Muget
"うーん――
あっ、それじゃこんなのはどう？",Muget,,Muget,,Muget
"<STG 462>の奥に《<STG 463>》っていう
立派な建物があるんだけどね
そこにすごく強い魔物が出るんだって",Muget,,Muget,,Muget
"――とっても強い覚者さまなら
一度も倒れずに、その魔物を
やっつけることなんて楽勝で出来るよね？",Muget,,Muget,,Muget
"<STG 462>の奥に《<STG 463>》っていう
立派な建物があるんだけどね
そこに出るすごく強い魔物を
一度も倒れずにやっつけてきてほしいの",Muget,,Muget,,Muget
"勘違いしないでほしいんだけど
私、覚者さまに守ってもらいたくて
こんな依頼をしてるわけじゃないんだからね",Muget,,Muget,,Muget
"こう見えて私、最前線で戦ってきたんだから
今回の依頼は――そうね
覚者さまへの興味、ってところかな",Muget,,Muget,,Muget
"えーっ！　ホントに楽勝で
魔物を倒してきちゃったの？",Muget,,Muget,,Muget
"あはは、ごめんごめん
もちろん覚者さまのこと、信じてたよ",Muget,,Muget,,Muget
"それに試すようなマネしてごめんね
――覚者さまが、あの醜いオークから
アッカーシェランを守れる人かどうか
知っておきたかったからさ",Muget,,Muget,,Muget
"急なお願いを聞いてくれてありがとう
これからも私たちのこと、よろしくね！",Muget,,Muget,,Muget
"あはは、やっぱり覚者さまといえど
楽勝とはいかなかったみたいだね",Muget,,Muget,,Muget
"だけど今回はたまたま
うまくいかなかっただけだよね
――覚者さまは、今までどんな困難も
乗り越えてきたってこと、私、知ってるよ",Muget,,Muget,,Muget
"急なお願いを聞いてくれてありがとう
覚者さまには期待してるからね！",Muget,,Muget,,Muget
