old,speaker,english,speaker,english,speaker
【ヒント：蝶印の小鍵入手】,Ivan,,Ivan,,Ivan
"この戦いで敵が落とした蝶印の小鍵は
必ず拾っておきましょう――",Ivan,,Ivan,,Ivan
"森に悪い竜、来た
あいついる、森の獣怯える、姿消す――",Ivan,,Ivan,,Ivan
"オレ一人で倒す、きっと時間たくさん必要
お前退治してくれる、オレ助かる",Ivan,,Ivan,,Ivan
"あの青の竜、《深緑のテラス》潜った
お前行くなら、気を付けろ",Ivan,,Ivan,,Ivan
"あの竜オレ一人で倒す、きっと時間たくさん必要
お前退治してくれる、オレ助かる",Ivan,,Ivan,,Ivan
"あの青の竜、《深緑のテラス》潜った
お前行くなら、気を付けろ",Ivan,,Ivan,,Ivan
"お前、たすかった！
青い竜倒す、大手柄！",Ivan,,Ivan,,Ivan
"でもまだ安心できないこと、できた
赤い竜、ミスリウの空を飛んで南行った",Ivan,,Ivan,,Ivan
"ディナンのどこか――エルフの都の方
きっとあいつ居る
このままだと絶対、森の奥騒がしくなる",Ivan,,Ivan,,Ivan
お前、そっちも頼めるか？,Ivan,,Ivan,,Ivan
"蝶印の小鍵、いるかもしれない
持ってないなら――
俺かディナンのロンドジールから
買っていけ――",Ivan,,Ivan,,Ivan
"ディナンのどこか――エルフの都の方
きっと赤い竜居る
このままだと絶対、森の奥騒がしくなる",Ivan,,Ivan,,Ivan
お前、そっちも頼めるか？,Ivan,,Ivan,,Ivan
"蝶印の小鍵、いるかもしれない
持ってないなら――
俺かディナンのロンドジールから
買っていけ――",Ivan,,Ivan,,Ivan
"赤い竜も退治、お前ほんとう大手柄！
できる限りの礼、受けとれ",Ivan,,Ivan,,Ivan
"これでしばらく、ミスリウもディナンも
獣たち、落ちついて暮らせる",Ivan,,Ivan,,Ivan
