old,speaker,english,speaker,english,speaker
"おおそうだ、いいところに来た
裸の付き合いのよしみでちょっと情報
交換でもどうかな？",Roy,,Roy,,Roy
"ボルド大坑道には行った事があるかね？
実は今の時期、坑道には特殊な魔物が
現れることがあるそうなんだ",Roy,,Roy,,Roy
"なんでも、その姿は歩く宝石――
そう、輝く石のような身体を持つのだとか
どうだ、興味が湧いてきたんじゃないかね？",Roy,,Roy,,Roy
"私はこの通り冒険者ではないのでね
おまけにここしばらく閉山中だろう
ぜひ君に真偽を確かめてもらいたいのだ",Roy,,Roy,,Roy
"おおそうだ、君に話があるんだ
裸の付き合いのよしみと言ったろう
情報交換でもどうかな？",Roy,,Roy,,Roy
"ボルド大坑道は知っているな？
実は今の時期、坑道には珍しい魔物が
現れることがあるそうなんだ",Roy,,Roy,,Roy
"なんでも、徘徊する宝石――
美しい価宝石のような身体を持つのだとか――
どうだ、興味が湧いてきたんじゃないかね？",Roy,,Roy,,Roy
"私はこの通り冒険者ではないのでね
おまけにここしばらく閉山中だろう
ぜひ君に真偽を確かめてもらいたいのだ",Roy,,Roy,,Roy
"だが、結構な危険が伴うという話なので
それなりの注意は必要だろう
気が向いたら、ぜひ行ってみてくれたまえ",Roy,,Roy,,Roy
"おおそうだ、いいところに来た
ちょうど君に話しておきたいことがあったんだ
ふふ、高級サロン通いの仲間としてな",Roy,,Roy,,Roy
"ボルド大坑道はよく知っているだろう？
実は今の時期、坑道にはそれは希少な魔物が
現れることがあるそうなんだ",Roy,,Roy,,Roy
"なんでも動き煌めく宝石――
まさに生きた宝ともいうべき
価値ある身体を持つのだとか――
どうだ、興味が湧いてきたんじゃないかね？",Roy,,Roy,,Roy
"私はこの通り冒険者ではないのでね
おまけにここしばらく閉山中だろう
ぜひ君に真偽を確かめてもらいたいのだ",Roy,,Roy,,Roy
"とはいえ、確かめに向かった者はほぼ戻らぬ
という眉唾の話だ
相当の危険もあるだろうから、十分用心して
行きたまえ",Roy,,Roy,,Roy
"おお、例の魔物はどうだった？
それらしいのはいたのか？",Roy,,Roy,,Roy
"――ほう！　それはそれは――
いやいや、興味深い情報だ
なるほどいい話を聞かせてもらったよ",Roy,,Roy,,Roy
また耳より情報があれば共有しようじゃないか,Roy,,Roy,,Roy
"おお、君！
例の魔物はどうだった？
それらしいのはいたのか？",Roy,,Roy,,Roy
"――なんと！　それはそれは――
いやいや、非常に興味深い情報だ
そういうモノがあの坑道になぁ",Roy,,Roy,,Roy
また耳より情報があれば共有しようじゃないか,Roy,,Roy,,Roy
"おおっ、君！　待っていたよ
例の魔物はどうだった？
一体どんなのがいたというんだ？
早く聞かせてくれ",Roy,,Roy,,Roy
"――なに！？
それは本当か、驚いたな――
そんな生き物があの大坑道になぁ",Roy,,Roy,,Roy
"うむ、実に有意義な情報をありがとう
また何か見聞きしたら共有しようじゃないか",Roy,,Roy,,Roy
"ああ、君か
例の話は覚えておいてくれているかね？",Roy,,Roy,,Roy
"君からの報告が最近の楽しみでね
せかすようだが、よろしく頼むぞ",Roy,,Roy,,Roy
