old,speaker,english,speaker,english,speaker
"あんたに騎士団として正式に頼みたいことがある
魔物討伐に派遣した騎士の部隊が戻らない
新たな部隊を派遣する余裕がなくてな――",Heinz,,Heinz,,Heinz
"現地に行って状況を確認してほしい
もちろん、騎士団から謝礼が出るはずだ",Heinz,,Heinz,,Heinz
"あんたに騎士団として正式に頼みたいことがある
魔物討伐に派遣した騎士の部隊が戻らない
新たな部隊を派遣する余裕がなくてな――",Heinz,,Heinz,,Heinz
"現地に行って状況を確認してほしい
魔物は相当手強いらしいから気をつけてくれ
もちろん、騎士団から相応の謝礼が出るはずだ",Heinz,,Heinz,,Heinz
"あんたに騎士団として正式に頼みたいことがある
魔物討伐に派遣した騎士の部隊が戻らない
新たな部隊を派遣する余裕がなくてな――",Heinz,,Heinz,,Heinz
"現地に行って状況を確認してほしい
もし最悪の事態に陥っているとすれば
とてつもなく強大な魔物がいるということだ
注意して事にあたってくれ",Heinz,,Heinz,,Heinz
"もちろん、騎士団から働きに応じた
謝礼が出るはずだ",Heinz,,Heinz,,Heinz
そうか――やはり全滅か――,Heinz,,Heinz,,Heinz
"しかし、命令に殉じたのであれば
それは彼らの本懐――くっ――くそっ！
おれが行っていればこんなことには――",Heinz,,Heinz,,Heinz
そうか――やはり全滅か――,Heinz,,Heinz,,Heinz
"しかし、命令に殉じたのであれば
それは彼らの本懐――くっ――くそっ！
おれが行っていればこんなことには――",Heinz,,Heinz,,Heinz
"いや――おれが行っても同じ事か――
おまえだからこそ倒せたのだろうな――
我が身の無力が恨めしいぞ",Heinz,,Heinz,,Heinz
そうか――やはり全滅か――,Heinz,,Heinz,,Heinz
"しかし、命令に殉じたのであれば
それは彼らの本懐――くっ――くそっ！
おれが行っていればこんなことには――",Heinz,,Heinz,,Heinz
"いや――おれが行っても同じ事か――
おまえも苦労して倒したのだろう？",Heinz,,Heinz,,Heinz
"なあ、いったいどうして魔物はこんなに
力をつけているんだ？
まどろんでいる白竜が恨めしいぞ",Heinz,,Heinz,,Heinz
相応の手練れを送り込んだのだが――,Heinz,,Heinz,,Heinz
