old,speaker,english,speaker,english,speaker
"あれと――これと――
それからあれも――",Carrie,,Carrie,,Carrie
"あ！
来てくれたんだ！",Carrie,,Carrie,,Carrie
"なんか急に忙しくなっちゃったよ！
あ、ペコがね、なんか始めたみたいなの！",Carrie,,Carrie,,Carrie
"アタシ、今手が放せないから
ちょっと様子見てきてくれない？",Carrie,,Carrie,,Carrie
"あとちょっとでひと段落するから
ペコの相手、よろしくね！",Carrie,,Carrie,,Carrie
"キャリー、手伝う！
食ベモノ、いっぱい集めタ",Peco,,Peco,,Peco
"食ベモノ、たくさん、いっぱい！
キャリー、よろこぶ！",Peco,,Peco,,Peco
"ねぇ、見て！　すごいでしょ？
ちょっと前までは、がれきの山だったなんて
信じられない！",Carrie,,Carrie,,Carrie
"名付けて、ティネス砦大食堂――
これからははりきっていくよ！
なんせ砦の中は、そこらじゅう
腹ペコだらけだからさ",Carrie,,Carrie,,Carrie
"ココはアタシが守らなきゃ
アタシの料理で、みんなを元気にするんだ！",Carrie,,Carrie,,Carrie
"ペコもココが気に入っちゃったみたい
まあ、にぎやかで楽しいし、別にいいかな
――たまにつまみ食いする以外はね",Carrie,,Carrie,,Carrie
"ほんとに――ほんとにありがとう
あなたがいなかったら、ここまで頑張れなかった
お礼もしたいから、また遊びに来て！",Carrie,,Carrie,,Carrie
"よいしょ――よいしょ――
ふぅ――",Carrie,,Carrie,,Carrie
"あとちょっとでひと段落するから
ペコの相手、よろしくね！",Carrie,,Carrie,,Carrie
"キャリー、よろこぶ！
ペコ、うれしい！",Peco,,Peco,,Peco
